1000,5,0.05,4321,0.001000,0.000923,977,990,990,990
1000,5,0.05,1234,0.001000,0.000895,977,993,993,993
1000,5,0.05,1234,0.000500,0.000482,996,1000,1000,1000
1000,5,0.05,4321,0.000500,0.000466,1000,1000,1000,1000
1000,5,0.05,1234,0.001500,0.001411,950,942,956,957
1000,5,0.05,4321,0.001500,0.001397,957,952,966,967
1000,5,0.05,1234,0.002500,0.002366,902,801,903,902
1000,5,0.05,4321,0.002000,0.001868,924,830,925,925
1000,5,0.05,1234,0.002000,0.001898,913,842,917,915
1000,5,0.05,4321,0.002500,0.002380,901,822,901,901
1000,5,0.05,4321,0.003000,0.002881,876,841,876,876
1000,5,0.05,1234,0.003000,0.002837,879,735,880,880
1000,5,0.05,1234,0.003500,0.003325,859,616,859,859
1000,5,0.05,4321,0.003500,0.003409,856,525,856,856
1000,5,0.05,1234,0.004000,0.003838,844,758,844,844
1000,5,0.05,4321,0.004000,0.003818,842,757,842,842
1000,5,0.05,4321,0.004500,0.004330,828,752,828,828
1000,5,0.05,1234,0.004500,0.004342,825,442,825,825
1000,5,0.05,1234,0.005000,0.004845,807,417,807,807
1000,5,0.05,4321,0.005500,0.005295,791,450,791,791
1000,5,0.05,4321,0.005000,0.004807,811,326,811,811
1000,5,0.05,1234,0.005500,0.005345,789,693,789,789
1000,5,0.05,1234,0.006000,0.005866,778,763,778,778
1000,5,0.05,4321,0.006000,0.005788,792,652,792,792
1000,5,0.05,4321,0.006500,0.006306,772,472,772,772
1000,5,0.05,1234,0.006500,0.006364,769,629,769,769
1000,5,0.05,1234,0.007000,0.006871,750,721,750,750
1000,5,0.05,4321,0.007000,0.006815,756,315,756,756
1000,5,0.05,1234,0.007500,0.007429,731,546,731,731
1000,5,0.05,4321,0.007500,0.007277,737,515,737,737
1000,5,0.05,1234,0.008000,0.007946,718,557,718,718
1000,5,0.05,4321,0.008000,0.007778,741,636,741,741
1000,5,0.05,4321,0.008500,0.008296,715,459,716,716
1000,5,0.05,1234,0.008500,0.008442,701,623,701,701
1000,5,0.05,1234,0.009000,0.008937,702,451,702,702
1000,5,0.05,4321,0.009000,0.008791,711,628,711,711
1000,5,0.05,1234,0.009500,0.009477,682,511,682,682
1000,5,0.05,4321,0.009500,0.009321,689,457,689,689
1000,5,0.05,1234,0.010000,0.009948,676,500,676,676
1000,5,0.05,4321,0.010000,0.009828,679,312,679,679
1000,5,0.05,1234,0.010500,0.010456,663,392,663,663
1000,5,0.05,4321,0.010500,0.010348,666,620,666,666
1000,5,0.05,1234,0.011000,0.010995,649,617,649,649
1000,5,0.05,4321,0.011000,0.010803,656,656,656,656
1000,5,0.05,1234,0.011500,0.011497,636,636,636,636
1000,5,0.05,4321,0.011500,0.011307,631,363,631,631
1000,5,0.05,1234,0.012000,0.011970,626,466,626,626
1000,5,0.05,4321,0.012000,0.011796,623,608,623,623
1000,5,0.05,1234,0.012500,0.012533,624,453,624,624
1000,5,0.05,4321,0.012500,0.012354,612,488,612,612
1000,5,0.05,1234,0.013000,0.012967,590,569,590,590
1000,5,0.05,4321,0.013000,0.012927,601,353,601,601
1000,5,0.05,1234,0.013500,0.013487,592,423,592,592
1000,5,0.05,4321,0.013500,0.013379,603,406,603,603
1000,5,0.05,1234,0.014000,0.013966,581,428,581,581
1000,5,0.05,4321,0.014000,0.013922,586,567,586,586
1000,5,0.05,4321,0.014500,0.014432,569,228,569,569
1000,5,0.05,1234,0.014500,0.014426,579,441,579,579
1000,5,0.05,1234,0.015000,0.014939,557,521,557,557
1000,5,0.05,4321,0.015000,0.014939,568,511,568,568
1000,5,0.1,1234,0.000500,0.000482,986,993,993,993
1000,5,0.1,4321,0.000500,0.000466,996,998,998,998
1000,5,0.1,1234,0.001000,0.000895,955,980,981,980
1000,5,0.1,4321,0.001000,0.000923,961,981,981,981
1000,5,0.1,1234,0.001500,0.001411,902,906,918,917
1000,5,0.1,4321,0.001500,0.001397,896,911,922,920
1000,5,0.1,1234,0.002000,0.001898,850,800,857,855
1000,5,0.1,4321,0.002000,0.001868,839,784,848,846
1000,5,0.1,1234,0.002500,0.002366,811,683,815,813
1000,5,0.1,4321,0.002500,0.002380,797,669,802,802
