50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,5,2.5,1234
50,5,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
50,10,2.5,1234
50,10,2.5,4321
