500,5,25,1234,0.000500,0.000385,496,500,500
500,5,25,4321,0.000500,0.000481,498,500,500
500,5,25,1234,0.000750,0.000649,492,500,500
500,5,25,4321,0.000750,0.000754,496,500,500
500,5,25,1234,0.001000,0.000834,487,498,498
500,5,25,4321,0.001000,0.000962,492,500,500
500,5,25,1234,0.001200,0.001098,485,498,498
500,5,25,4321,0.001200,0.001194,488,500,500
500,5,25,1234,0.001300,0.001178,483,498,498
500,5,25,4321,0.001300,0.001275,488,500,500
500,5,25,1234,0.001350,0.001242,481,498,498
500,5,25,4321,0.001350,0.001347,488,500,500
500,5,25,1234,0.001400,0.001283,481,498,498
500,5,25,4321,0.001400,0.001347,488,500,500
500,5,25,1234,0.001450,0.001323,479,497,497
500,5,25,4321,0.001450,0.001363,487,500,500
500,5,25,1234,0.001500,0.001371,478,498,498
500,5,25,4321,0.001500,0.001411,489,498,498
500,5,25,1234,0.002000,0.001924,474,500,500
500,5,25,4321,0.002000,0.001852,483,498,498
500,5,25,1234,0.002500,0.002389,473,485,488
500,5,25,4321,0.002500,0.002397,473,492,492
500,5,25,1234,0.003000,0.002846,466,473,475
500,5,25,4321,0.003000,0.002934,469,480,480
500,5,25,1234,0.003500,0.003359,460,471,475
500,5,25,4321,0.003500,0.003335,463,467,474
500,5,25,1234,0.004000,0.003880,457,430,462
500,5,25,4321,0.004000,0.003663,464,470,470
500,5,25,1234,0.004500,0.004321,455,464,466
500,5,25,4321,0.004500,0.004192,456,458,464
500,5,25,1234,0.005000,0.004786,449,440,456
500,5,25,4321,0.005000,0.004657,449,409,457
500,5,25,1234,0.005500,0.005395,444,414,449
500,5,25,4321,0.005500,0.005226,449,448,453
500,5,25,1234,0.006000,0.005940,439,328,441
500,5,25,4321,0.006000,0.005756,440,447,447
500,5,25,1234,0.006500,0.006509,440,442,442
500,5,25,4321,0.006500,0.006357,437,419,438
500,5,25,1234,0.007000,0.006998,432,435,435
500,5,25,4321,0.007000,0.006790,431,421,432
500,5,25,1234,0.007500,0.007543,427,346,427
500,5,25,4321,0.007500,0.007335,426,417,429
500,5,25,1234,0.008000,0.008096,424,386,426
500,5,25,4321,0.008000,0.007816,424,423,426
500,5,25,1234,0.008500,0.008641,420,397,421
500,5,25,4321,0.008500,0.008176,420,409,420
500,5,25,1234,0.009000,0.009162,424,424,424
500,5,25,4321,0.009000,0.008633,418,415,420
