1000,5,0.05,1234,0.000500,0.000482,996,1000,1000,1000
1000,5,0.05,4321,0.000500,0.000466,1000,1000,1000,1000
1000,5,0.05,1234,0.000750,0.000697,988,996,997,997
1000,5,0.05,4321,0.000750,0.000723,986,996,996,996
1000,5,0.05,1234,0.001000,0.000895,977,993,993,993
1000,5,0.05,4321,0.001000,0.000923,977,990,990,990
1000,5,0.05,1234,0.001200,0.001113,964,973,976,973
1000,5,0.05,4321,0.001200,0.001129,967,977,980,980
1000,5,0.05,1234,0.001300,0.001221,959,967,974,974
1000,5,0.05,4321,0.001300,0.001223,965,968,973,968
1000,5,0.05,1234,0.001350,0.001291,951,956,963,958
1000,5,0.05,4321,0.001350,0.001281,955,968,972,971
1000,5,0.05,1234,0.001400,0.001327,960,944,966,965
1000,5,0.05,4321,0.001400,0.001305,958,964,968,968
1000,5,0.05,1234,0.001450,0.001373,946,940,958,956
1000,5,0.05,4321,0.001450,0.001345,956,950,966,965
1000,5,0.05,1234,0.001500,0.001411,950,942,956,956
1000,5,0.05,4321,0.001500,0.001397,957,952,967,967
1000,5,0.05,1234,0.002000,0.001898,913,842,916,915
1000,5,0.05,4321,0.002000,0.001868,924,830,925,925
1000,5,0.05,1234,0.002500,0.002366,902,801,902,902
1000,5,0.05,4321,0.002500,0.002380,901,822,901,901
1000,5,0.05,1234,0.003000,0.002837,879,735,880,880
1000,5,0.05,4321,0.003000,0.002881,876,841,876,876
1000,5,0.05,1234,0.003500,0.003325,859,616,859,859
1000,5,0.05,4321,0.003500,0.003409,856,525,856,856
1000,5,0.05,1234,0.004000,0.003838,844,758,844,844
1000,5,0.05,4321,0.004000,0.003818,842,757,842,842
1000,5,0.05,1234,0.004500,0.004342,825,442,825,825
1000,5,0.05,4321,0.004500,0.004330,828,752,828,828
1000,5,0.05,1234,0.005000,0.004845,807,417,807,807
1000,5,0.05,4321,0.005000,0.004807,811,326,811,811
1000,5,0.05,1234,0.005500,0.005345,789,693,789,789
