1000,5,50,4321,0.0005,0.000466,970,1000,1000
1000,5,100,4321,0.0005,0.000466,935,998,998
1000,5,150,4321,0.0005,0.000466,909,990,990
1000,5,200,4321,0.0005,0.000466,884,977,977
1000,5,250,4321,0.0005,0.000466,859,964,964
1000,5,300,4321,0.0005,0.000466,834,952,952
1000,5,350,4321,0.0005,0.000466,809,940,940
1000,5,400,4321,0.0005,0.000466,792,922,922
1000,10,50,4321,0.0005,0.000466,963,1000,1000
1000,10,100,4321,0.0005,0.000466,927,998,998
1000,10,150,4321,0.0005,0.000466,896,990,990
1000,10,200,4321,0.0005,0.000466,869,979,979
1000,10,250,4321,0.0005,0.000466,844,960,960
1000,10,300,4321,0.0005,0.000466,812,945,945
1000,10,350,4321,0.0005,0.000466,785,937,937
1000,10,400,4321,0.0005,0.000466,768,919,919
1000,15,50,4321,0.0005,0.000466,961,1000,1000
1000,15,100,4321,0.0005,0.000466,925,998,998
1000,15,150,4321,0.0005,0.000466,892,990,990
1000,15,200,4321,0.0005,0.000466,866,977,977
1000,15,250,4321,0.0005,0.000466,837,960,960
1000,15,300,4321,0.0005,0.000466,809,948,948
1000,15,350,4321,0.0005,0.000466,782,936,936
1000,15,400,4321,0.0005,0.000466,763,920,920
1000,20,50,4321,0.0005,0.000466,961,1000,1000
1000,20,100,4321,0.0005,0.000466,924,998,998
1000,20,150,4321,0.0005,0.000466,893,990,990
1000,20,200,4321,0.0005,0.000466,865,977,977
1000,20,250,4321,0.0005,0.000466,839,960,960
1000,20,300,4321,0.0005,0.000466,808,946,946
1000,20,350,4321,0.0005,0.000466,780,936,936
1000,20,400,4321,0.0005,0.000466,761,918,918
1000,5,50,1234,0.0005,0.000482,969,1000,1000
1000,5,100,1234,0.0005,0.000482,948,993,993
1000,5,150,1234,0.0005,0.000482,912,987,987
1000,5,200,1234,0.0005,0.000482,883,979,979
1000,5,250,1234,0.0005,0.000482,856,969,970
1000,5,300,1234,0.0005,0.000482,840,953,953
1000,5,350,1234,0.0005,0.000482,818,943,943
1000,5,400,1234,0.0005,0.000482,795,920,920
1000,10,50,1234,0.0005,0.000482,967,998,998
1000,10,100,1234,0.0005,0.000482,941,991,991
1000,10,150,1234,0.0005,0.000482,902,985,985
1000,10,200,1234,0.0005,0.000482,865,976,976
1000,10,250,1234,0.0005,0.000482,841,962,963
1000,10,300,1234,0.0005,0.000482,816,944,945
1000,10,350,1234,0.0005,0.000482,793,930,930
1000,10,400,1234,0.0005,0.000482,770,911,911
1000,15,50,1234,0.0005,0.000482,963,998,998
1000,15,100,1234,0.0005,0.000482,941,992,992
1000,15,150,1234,0.0005,0.000482,899,988,988
1000,15,200,1234,0.0005,0.000482,867,977,977
1000,15,250,1234,0.0005,0.000482,837,961,962
1000,15,300,1234,0.0005,0.000482,820,943,944
1000,15,350,1234,0.0005,0.000482,792,928,928
1000,15,400,1234,0.0005,0.000482,765,907,907
1000,20,50,1234,0.0005,0.000482,963,998,998
1000,20,100,1234,0.0005,0.000482,941,993,993
1000,20,150,1234,0.0005,0.000482,898,989,989
1000,20,200,1234,0.0005,0.000482,865,978,978
1000,20,250,1234,0.0005,0.000482,835,963,964
1000,20,300,1234,0.0005,0.000482,816,945,947
1000,20,350,1234,0.0005,0.000482,788,929,929
1000,20,400,1234,0.0005,0.000482,764,907,907
1000,5,50,1234,0.00075,0.000697,953,996,997
1000,5,100,1234,0.00075,0.000697,925,992,993
1000,5,150,1234,0.00075,0.000697,883,974,975
1000,5,200,1234,0.00075,0.000697,844,955,956
1000,5,250,1234,0.00075,0.000697,804,936,936
1000,5,300,1234,0.00075,0.000697,784,926,926
1000,5,350,1234,0.00075,0.000697,762,905,905
1000,5,400,1234,0.00075,0.000697,726,877,879
1000,10,50,1234,0.00075,0.000697,950,996,997
1000,10,100,1234,0.00075,0.000697,911,988,989
1000,10,150,1234,0.00075,0.000697,867,967,968
1000,10,200,1234,0.00075,0.000697,834,943,945
1000,10,250,1234,0.00075,0.000697,798,921,922
1000,10,300,1234,0.00075,0.000697,769,904,904
1000,10,350,1234,0.00075,0.000697,743,885,885
1000,10,400,1234,0.00075,0.000697,707,851,851
1000,15,50,1234,0.00075,0.000697,946,996,997
1000,15,100,1234,0.00075,0.000697,909,990,991
1000,15,150,1234,0.00075,0.000697,863,970,971
1000,15,200,1234,0.00075,0.000697,833,946,948
1000,15,250,1234,0.00075,0.000697,783,920,921
1000,15,300,1234,0.00075,0.000697,754,904,904
1000,15,350,1234,0.00075,0.000697,725,883,883
1000,15,400,1234,0.00075,0.000697,689,846,846
1000,20,50,1234,0.00075,0.000697,945,996,997
1000,20,100,1234,0.00075,0.000697,907,990,991
1000,20,150,1234,0.00075,0.000697,859,969,970
1000,20,200,1234,0.00075,0.000697,825,946,948
1000,20,250,1234,0.00075,0.000697,780,919,920
1000,20,300,1234,0.00075,0.000697,748,904,905
1000,20,350,1234,0.00075,0.000697,723,883,883
1000,20,400,1234,0.00075,0.000697,684,850,850
1000,5,50,4321,0.00075,0.000723,955,996,996
1000,5,100,4321,0.00075,0.000723,909,981,982
1000,5,150,4321,0.00075,0.000723,876,968,969
1000,5,200,4321,0.00075,0.000723,834,953,953
1000,5,250,4321,0.00075,0.000723,801,938,938
1000,5,300,4321,0.00075,0.000723,776,920,920
1000,5,350,4321,0.00075,0.000723,750,897,897
1000,5,400,4321,0.00075,0.000723,732,882,884
1000,10,50,4321,0.00075,0.000723,948,995,995
1000,10,100,4321,0.00075,0.000723,901,981,982
1000,10,150,4321,0.00075,0.000723,861,966,967
1000,10,200,4321,0.00075,0.000723,815,946,946
1000,10,250,4321,0.00075,0.000723,775,929,929
1000,10,300,4321,0.00075,0.000723,747,912,912
1000,10,350,4321,0.00075,0.000723,717,887,887
1000,10,400,4321,0.00075,0.000723,698,871,872
1000,15,50,4321,0.00075,0.000723,945,995,995
1000,15,100,4321,0.00075,0.000723,899,980,980
1000,15,150,4321,0.00075,0.000723,856,966,967
1000,15,200,4321,0.00075,0.000723,812,946,947
1000,15,250,4321,0.00075,0.000723,773,927,928
1000,15,300,4321,0.00075,0.000723,737,907,908
1000,15,350,4321,0.00075,0.000723,713,879,881
1000,15,400,4321,0.00075,0.000723,690,865,865
1000,20,50,4321,0.00075,0.000723,944,997,997
1000,20,100,4321,0.00075,0.000723,896,982,982
1000,20,150,4321,0.00075,0.000723,854,967,967
1000,20,200,4321,0.00075,0.000723,809,946,946
1000,20,250,4321,0.00075,0.000723,769,932,932
1000,20,300,4321,0.00075,0.000723,738,913,913
1000,20,350,4321,0.00075,0.000723,706,883,883
1000,20,400,4321,0.00075,0.000723,685,865,865
1000,5,50,1234,0.001,0.000895,947,993,993
1000,5,100,1234,0.001,0.000895,903,980,980
1000,5,150,1234,0.001,0.000895,861,965,965
1000,5,200,1234,0.001,0.000895,813,933,933
1000,5,250,1234,0.001,0.000895,775,898,901
1000,5,300,1234,0.001,0.000895,748,881,883
1000,5,350,1234,0.001,0.000895,716,861,865
1000,5,400,1234,0.001,0.000895,683,829,830
1000,10,50,1234,0.001,0.000895,943,993,993
1000,10,100,1234,0.001,0.000895,888,976,977
1000,10,150,1234,0.001,0.000895,837,952,955
1000,10,200,1234,0.001,0.000895,791,927,928
1000,10,250,1234,0.001,0.000895,742,892,895
1000,10,300,1234,0.001,0.000895,703,870,870
1000,10,350,1234,0.001,0.000895,665,846,846
1000,10,400,1234,0.001,0.000895,640,808,809
1000,15,50,1234,0.001,0.000895,938,993,993
1000,15,100,1234,0.001,0.000895,883,976,977
1000,15,150,1234,0.001,0.000895,829,953,955
1000,15,200,1234,0.001,0.000895,784,926,926
1000,15,250,1234,0.001,0.000895,739,888,891
1000,15,300,1234,0.001,0.000895,698,867,867
1000,15,350,1234,0.001,0.000895,665,842,842
1000,15,400,1234,0.001,0.000895,636,802,802
1000,20,50,1234,0.001,0.000895,937,993,993
1000,20,100,1234,0.001,0.000895,885,976,977
1000,20,150,1234,0.001,0.000895,828,955,956
1000,20,200,1234,0.001,0.000895,781,926,926
1000,20,250,1234,0.001,0.000895,738,892,892
1000,20,300,1234,0.001,0.000895,695,871,871
1000,20,350,1234,0.001,0.000895,661,849,849
1000,20,400,1234,0.001,0.000895,624,804,804
1000,5,50,4321,0.001,0.000923,951,990,990
1000,5,100,4321,0.001,0.000923,891,981,981
1000,5,150,4321,0.001,0.000923,845,965,966
1000,5,200,4321,0.001,0.000923,790,932,937
1000,5,250,4321,0.001,0.000923,754,905,905
1000,5,300,4321,0.001,0.000923,727,888,888
1000,5,350,4321,0.001,0.000923,690,859,859
1000,5,400,4321,0.001,0.000923,660,834,837
1000,10,50,4321,0.001,0.000923,946,988,989
1000,10,100,4321,0.001,0.000923,889,978,978
1000,10,150,4321,0.001,0.000923,840,954,954
1000,10,200,4321,0.001,0.000923,784,935,935
1000,10,250,4321,0.001,0.000923,735,909,909
1000,10,300,4321,0.001,0.000923,698,883,884
1000,10,350,4321,0.001,0.000923,660,856,856
1000,10,400,4321,0.001,0.000923,626,826,826
1000,15,50,4321,0.001,0.000923,944,990,991
1000,15,100,4321,0.001,0.000923,881,978,978
1000,15,150,4321,0.001,0.000923,834,955,955
1000,15,200,4321,0.001,0.000923,778,930,931
1000,15,250,4321,0.001,0.000923,732,898,898
1000,15,300,4321,0.001,0.000923,691,875,875
1000,15,350,4321,0.001,0.000923,644,844,844
1000,15,400,4321,0.001,0.000923,609,810,811
1000,20,50,4321,0.001,0.000923,938,988,989
1000,20,100,4321,0.001,0.000923,876,981,981
1000,20,150,4321,0.001,0.000923,825,957,957
1000,20,200,4321,0.001,0.000923,769,932,932
1000,20,250,4321,0.001,0.000923,725,900,900
1000,20,300,4321,0.001,0.000923,688,875,875
1000,20,350,4321,0.001,0.000923,639,840,842
1000,20,400,4321,0.001,0.000923,607,810,811
1000,5,50,1234,0.0012,0.001113,938,973,975
1000,5,50,4321,0.0012,0.001129,946,977,979
1000,5,100,1234,0.0012,0.001113,892,953,960
1000,5,100,4321,0.0012,0.001129,884,954,956
1000,5,150,1234,0.0012,0.001113,834,924,930
1000,5,150,4321,0.0012,0.001129,826,924,926
1000,5,200,1234,0.0012,0.001113,769,896,900
1000,5,200,4321,0.0012,0.001129,774,902,902
1000,5,250,1234,0.0012,0.001113,719,868,868
1000,5,250,4321,0.0012,0.001129,717,877,883
1000,5,300,1234,0.0012,0.001113,681,831,833
1000,5,300,4321,0.0012,0.001129,676,846,848
1000,5,350,1234,0.0012,0.001113,635,801,807
1000,5,350,4321,0.0012,0.001129,626,813,813
1000,5,400,1234,0.0012,0.001113,597,779,779
1000,5,400,4321,0.0012,0.001129,592,788,789
1000,10,50,1234,0.0012,0.001113,929,973,974
1000,10,50,4321,0.0012,0.001129,931,970,972
1000,10,100,1234,0.0012,0.001113,875,950,951
1000,10,100,4321,0.0012,0.001129,869,946,946
1000,10,150,1234,0.0012,0.001113,809,920,923
1000,10,150,4321,0.0012,0.001129,810,922,922
1000,10,200,1234,0.0012,0.001113,749,891,891
1000,10,200,4321,0.0012,0.001129,751,891,891
1000,10,250,1234,0.0012,0.001113,689,855,857
1000,10,250,4321,0.0012,0.001129,685,869,870
1000,10,300,1234,0.0012,0.001113,646,817,819
1000,10,300,4321,0.0012,0.001129,651,844,844
1000,10,350,1234,0.0012,0.001113,595,777,779
1000,10,350,4321,0.0012,0.001129,612,812,812
1000,10,400,1234,0.0012,0.001113,554,752,752
1000,10,400,4321,0.0012,0.001129,575,778,778
1000,15,50,1234,0.0012,0.001113,927,971,972
1000,15,50,4321,0.0012,0.001129,929,971,971
1000,15,100,1234,0.0012,0.001113,870,950,952
1000,15,100,4321,0.0012,0.001129,863,941,943
1000,15,150,1234,0.0012,0.001113,803,913,920
1000,15,150,4321,0.0012,0.001129,806,915,920
1000,15,200,1234,0.0012,0.001113,746,889,891
1000,15,200,4321,0.0012,0.001129,742,889,892
1000,15,250,1234,0.0012,0.001113,682,855,856
1000,15,250,4321,0.0012,0.001129,672,862,868
1000,15,300,1234,0.0012,0.001113,636,817,820
1000,15,300,4321,0.0012,0.001129,630,831,831
1000,15,350,1234,0.0012,0.001113,586,781,781
1000,15,350,4321,0.0012,0.001129,581,799,799
1000,15,400,1234,0.0012,0.001113,542,749,749
1000,15,400,4321,0.0012,0.001129,542,767,767
1000,20,50,1234,0.0012,0.001113,924,971,973
1000,20,50,4321,0.0012,0.001129,931,971,972
1000,20,100,1234,0.0012,0.001113,870,948,951
1000,20,100,4321,0.0012,0.001129,862,939,944
1000,20,150,1234,0.0012,0.001113,800,911,917
1000,20,150,4321,0.0012,0.001129,801,916,921
1000,20,200,1234,0.0012,0.001113,736,884,885
1000,20,200,4321,0.0012,0.001129,737,890,890
1000,20,250,1234,0.0012,0.001113,677,849,849
1000,20,250,4321,0.0012,0.001129,664,862,862
1000,20,300,1234,0.0012,0.001113,629,814,816
1000,20,300,4321,0.0012,0.001129,624,837,837
1000,20,350,1234,0.0012,0.001113,578,773,777
1000,20,350,4321,0.0012,0.001129,573,803,803
1000,20,400,1234,0.0012,0.001113,531,739,739
1000,20,400,4321,0.0012,0.001129,535,772,772
1000,5,50,1234,0.0013,0.001221,931,967,973
1000,5,50,4321,0.0013,0.001223,941,968,973
1000,5,100,1234,0.0013,0.001221,878,940,940
1000,5,100,4321,0.0013,0.001223,865,944,950
1000,5,150,1234,0.0013,0.001221,819,906,912
1000,5,150,4321,0.0013,0.001223,809,911,919
1000,5,200,1234,0.0013,0.001221,761,871,872
1000,5,200,4321,0.0013,0.001223,749,889,892
1000,5,250,1234,0.0013,0.001221,704,841,841
1000,5,250,4321,0.0013,0.001223,692,855,862
1000,5,300,1234,0.0013,0.001221,671,812,812
1000,5,300,4321,0.0013,0.001223,661,829,831
1000,5,350,1234,0.0013,0.001221,624,775,775
1000,5,350,4321,0.0013,0.001223,628,793,797
1000,5,400,1234,0.0013,0.001221,579,740,741
1000,5,400,4321,0.0013,0.001223,593,759,769
1000,10,50,1234,0.0013,0.001221,922,967,970
1000,10,50,4321,0.0013,0.001223,928,970,972
1000,10,100,1234,0.0013,0.001221,858,931,934
1000,10,100,4321,0.0013,0.001223,851,942,947
1000,10,150,1234,0.0013,0.001221,787,896,896
1000,10,150,4321,0.0013,0.001223,790,908,912
1000,10,200,1234,0.0013,0.001221,732,868,868
1000,10,200,4321,0.0013,0.001223,725,879,882
1000,10,250,1234,0.0013,0.001221,677,828,828
1000,10,250,4321,0.0013,0.001223,670,847,852
1000,10,300,1234,0.0013,0.001221,634,791,791
1000,10,300,4321,0.0013,0.001223,634,814,818
1000,10,350,1234,0.0013,0.001221,596,760,761
1000,10,350,4321,0.0013,0.001223,595,780,781
1000,10,400,1234,0.0013,0.001221,545,720,720
1000,10,400,4321,0.0013,0.001223,559,740,741
1000,15,50,1234,0.0013,0.001221,914,963,968
1000,15,50,4321,0.0013,0.001223,925,966,967
1000,15,100,1234,0.0013,0.001221,850,928,928
1000,15,100,4321,0.0013,0.001223,842,941,944
1000,15,150,1234,0.0013,0.001221,777,891,891
1000,15,150,4321,0.0013,0.001223,785,906,912
1000,15,200,1234,0.0013,0.001221,719,860,860
1000,15,200,4321,0.0013,0.001223,720,879,883
1000,15,250,1234,0.0013,0.001221,668,826,826
1000,15,250,4321,0.0013,0.001223,659,848,851
1000,15,300,1234,0.0013,0.001221,615,787,787
1000,15,300,4321,0.0013,0.001223,613,816,816
1000,15,350,1234,0.0013,0.001221,574,745,745
1000,15,350,4321,0.0013,0.001223,573,774,774
1000,15,400,1234,0.0013,0.001221,532,714,714
1000,15,400,4321,0.0013,0.001223,538,741,741
1000,20,50,1234,0.0013,0.001221,914,962,967
1000,20,50,4321,0.0013,0.001223,922,967,968
1000,20,100,1234,0.0013,0.001221,852,926,930
1000,20,100,4321,0.0013,0.001223,841,942,947
1000,20,150,1234,0.0013,0.001221,775,886,887
1000,20,150,4321,0.0013,0.001223,782,904,914
1000,20,200,1234,0.0013,0.001221,718,860,860
1000,20,200,4321,0.0013,0.001223,721,880,880
1000,20,250,1234,0.0013,0.001221,659,821,821
1000,20,250,4321,0.0013,0.001223,658,847,852
1000,20,300,1234,0.0013,0.001221,615,785,785
1000,20,300,4321,0.0013,0.001223,615,815,818
1000,20,350,1234,0.0013,0.001221,570,749,749
1000,20,350,4321,0.0013,0.001223,571,772,772
