scale,10000,10,0.05,8412,7.9992,0,7183,6247,7183,7183
scale,10000,10,0.05,8412,11.9988,0,6311,876,6311,6311
scale,10000,10,0.05,8412,9.999,0,6619,2359,6619,6619
scale,10000,10,0.05,8412,13.9986,0,5586,3261,5586,5586
scale,10000,10,0.05,8412,15.988401,0,5375,1502,5375,5375
scale,10000,10,0.05,8412,17.988201,0,4922,286,4922,4922
scale,10000,10,0.05,8412,19.988001,0,4732,4620,4732,4732
scale,10000,10,0.05,8412,21.987801,0,4408,3391,4408,4408
random,10000,10,0.05,2107,0.9999,0,9805,9851,9860,9854
scale,10000,10,0.05,8412,23.987601,0,3863,3863,3863,3863
random,10000,10,0.05,2107,1.9898010000000002,0,9003,7754,9003,9024
random,10000,10,0.05,2107,2.989701,0,8500,5503,8500,8506
random,10000,10,0.05,2107,3.989601,0,8055,3537,8055,8056
random,10000,10,0.05,2107,5.019498,0,7649,2870,7649,7650
random,10000,10,0.05,2107,6.039396000000001,0,7340,1893,7340,7340
random,10000,10,0.05,2107,7.049295,0,6992,2234,6992,6992
random,10000,10,0.05,2107,8.069193,0,6694,3228,6694,6694
random,10000,10,0.05,2107,9.079092,0,6362,2076,6362,6362
random,10000,10,0.05,2107,10.068993,0,6106,1362,6106,6106
random,10000,10,0.05,2107,11.078892,0,5872,3577,5872,5872
random,10000,10,0.05,2107,12.068793,0,5615,983,5615,5615
random,10000,10,0.05,2107,13.068693,0,5356,3593,5356,5356
random,10000,10,0.05,2107,14.048595,0,5083,1288,5083,5083
random,10000,10,0.05,2107,15.058494,0,4914,956,4914,4914
random,10000,10,0.05,2107,16.078392,0,4705,751,4705,4705
random,10000,10,0.05,2107,17.078292,0,4456,490,4456,4456
random,10000,10,0.05,2107,18.078191999999998,0,4310,3059,4310,4310
random,10000,10,0.05,2107,19.048095,0,4108,1990,4108,4108
random,10000,10,0.05,2107,20.017998,0,3987,3178,3987,3987
random,10000,10,0.05,2107,21.017898000000002,0,3767,2035,3767,3767
random,10000,10,0.05,2107,22.037795999999997,0,3561,906,3561,3561
random,10000,10,0.05,2107,23.057693999999998,0,3462,1143,3462,3462
random,10000,10,0.05,2107,24.057594,0,3378,2635,3378,3378
scale,10000,10,0.05,2107,1.9998,0,9197,9464,9464,9466
random,10000,10,0.05,2107,25.067493000000002,0,3131,1663,3131,3131
scale,10000,10,0.05,2107,3.9996,0,8212,7209,8212,8217
scale,10000,10,0.05,2107,5.9994,0,7531,7454,7531,7531
scale,10000,10,0.05,2107,7.9992,0,7151,2942,7151,7151
scale,10000,10,0.05,2107,9.999,0,6702,4749,6702,6702
scale,10000,10,0.05,2107,11.9988,0,6224,867,6224,6224
scale,10000,10,0.05,2107,13.9986,0,5794,1323,5794,5794
scale,10000,10,0.05,2107,15.988401,0,5318,841,5318,5318
scale,10000,10,0.05,2107,17.988201,0,4971,3550,4971,4971
scale,10000,10,0.05,2107,19.988001,0,4840,2135,4840,4840
scale,10000,10,0.05,2107,21.987801,0,4258,3326,4258,4258
random,10000,10,0.05,959,1.009899,0,9802,9856,9861,9857
scale,10000,10,0.05,2107,23.987601,0,4166,214,4166,4166
random,10000,10,0.05,959,1.9998,0,9037,7777,9037,9048
random,10000,10,0.05,959,3.009699,0,8491,5669,8491,8500
random,10000,10,0.05,959,4.009599,0,8097,6216,8097,8097
random,10000,10,0.05,959,5.009499,0,7736,4895,7736,7737
random,10000,10,0.05,959,6.009399,0,7398,4823,7398,7398
random,10000,10,0.05,959,6.9993,0,7109,4037,7109,7109
random,10000,10,0.05,959,7.989201,0,6780,4735,6780,6780
random,10000,10,0.05,959,8.9991,0,6457,2930,6457,6457
random,10000,10,0.05,959,10.008999,0,6232,3058,6232,6232
random,10000,10,0.05,959,11.008899,0,5952,1401,5952,5952
random,10000,10,0.05,959,11.9988,0,5740,3281,5740,5740
random,10000,10,0.05,959,13.008699,0,5458,1211,5458,5458
random,10000,10,0.05,959,13.9986,0,5252,3832,5252,5252
random,10000,10,0.05,959,14.9985,0,5004,3935,5004,5004
random,10000,10,0.05,959,15.978402,0,4755,2084,4755,4755
random,10000,10,0.05,959,16.978302,0,4586,3003,4586,4586
random,10000,10,0.05,959,17.968203,0,4411,852,4411,4411
random,10000,10,0.05,959,18.988101,0,4164,3215,4164,4164
random,10000,10,0.05,959,20.017998,0,4027,2256,4027,4027
random,10000,10,0.05,959,20.997899999999998,0,3847,1191,3847,3847
random,10000,10,0.05,959,21.9978,0,3712,2670,3712,3712
random,10000,10,0.05,959,22.9977,0,3488,2550,3488,3488
random,10000,10,0.05,959,24.007599,0,3417,1863,3417,3417
scale,10000,10,0.05,959,1.9998,0,9210,9486,9486,9487
scale,10000,10,0.05,959,3.9996,0,8064,5679,8064,8071
random,10000,10,0.05,959,25.047494999999998,0,3237,1734,3237,3237
scale,10000,10,0.05,959,5.9994,0,7492,7139,7492,7492
scale,10000,10,0.05,959,7.9992,0,7098,1791,7098,7098
scale,10000,10,0.05,959,9.999,0,6495,5145,6495,6495
scale,10000,10,0.05,959,11.9988,0,6139,4165,6139,6139
scale,10000,10,0.05,959,13.9986,0,5965,3360,5965,5965
scale,10000,10,0.05,959,15.988401,0,5183,3507,5183,5183
scale,10000,10,0.05,959,17.988201,0,4591,1542,4591,4591
scale,10000,10,0.05,959,19.988001,0,4849,2752,4849,4849
scale,10000,10,0.05,959,21.987801,0,4109,3920,4109,4109
scale,10000,10,0.05,959,23.987601,0,3954,2547,3954,3954
random,10000,10,0.05,3521,0.9999,0,9842,9888,9895,9889
random,10000,10,0.05,3521,1.9598039999999999,0,9069,7908,9069,9091
random,10000,10,0.05,3521,2.969703,0,8489,5252,8489,8495
random,10000,10,0.05,3521,3.989601,0,8062,4184,8062,8066
random,10000,10,0.05,3521,4.989501,0,7676,2648,7676,7676
random,10000,10,0.05,3521,5.979402,0,7338,3308,7338,7338
random,10000,10,0.05,3521,6.959304,0,7043,3744,7043,7043
random,10000,10,0.05,3521,7.949205,0,6691,2496,6691,6691
random,10000,10,0.05,3521,8.929107,0,6396,3438,6396,6396
random,10000,10,0.05,3521,9.929007,0,6201,975,6201,6201
random,10000,10,0.05,3521,10.958904,0,5887,2280,5887,5887
random,10000,10,0.05,3521,11.978802,0,5594,2227,5594,5594
random,10000,10,0.05,3521,13.008699,0,5374,753,5374,5374
random,10000,10,0.05,3521,15.008498999999999,0,4911,2679,4911,4911
random,10000,10,0.05,3521,14.008598999999998,0,5183,1013,5183,5183
random,10000,10,0.05,3521,16.008399,0,4758,1611,4758,4758
random,10000,10,0.05,3521,17.028297000000002,0,4542,1448,4542,4542
random,10000,10,0.05,3521,18.028197,0,4302,3379,4302,4302
random,10000,10,0.05,3521,18.9981,0,4128,969,4128,4128
random,10000,10,0.05,3521,20.007999,0,3943,1009,3943,3943
random,10000,10,0.05,3521,20.997899999999998,0,3729,1577,3729,3729
random,10000,10,0.05,3521,21.987801,0,3636,2907,3636,3636
random,10000,10,0.05,3521,22.9977,0,3469,209,3469,3469
scale,10000,10,0.05,3521,1.9998,0,9211,9468,9468,9470
random,10000,10,0.05,3521,24.007599,0,3288,742,3288,3288
random,10000,10,0.05,3521,24.997500000000002,0,3144,1011,3144,3144
scale,10000,10,0.05,3521,3.9996,0,8262,4566,8262,8262
scale,10000,10,0.05,3521,5.9994,0,7697,2376,7697,7697
scale,10000,10,0.05,3521,7.9992,0,7031,6019,7031,7031
scale,10000,10,0.05,3521,11.9988,0,6190,5325,6190,6190
scale,10000,10,0.05,3521,9.999,0,6540,5966,6540,6540
scale,10000,10,0.05,3521,13.9986,0,5788,5649,5788,5788
scale,10000,10,0.05,3521,15.988401,0,5281,3275,5281,5281
scale,10000,10,0.05,3521,17.988201,0,4874,2175,4874,4874
scale,10000,10,0.05,3521,19.988001,0,4580,895,4580,4580
scale,10000,10,0.05,3521,21.987801,0,4429,222,4429,4429
random,10000,10,0.15,591,1.019898,0,9137,9351,9356,9361
scale,10000,10,0.05,3521,23.987601,0,3676,3620,3676,3676
random,10000,10,0.15,591,2.009799,0,7317,7056,7317,7448
random,10000,10,0.15,591,2.9997,0,6149,4673,6149,6203
random,10000,10,0.15,591,3.9796020000000003,0,5227,3282,5227,5274
random,10000,10,0.15,591,5.009499,0,4491,2200,4491,4514
random,10000,10,0.15,591,6.019398,0,3956,1618,3956,3959
random,10000,10,0.15,591,7.019298,0,3415,1212,3415,3415
random,10000,10,0.15,591,8.019198,0,3040,1036,3040,3040
random,10000,10,0.15,591,8.9991,0,2691,776,2691,2691
random,10000,10,0.15,591,9.989001000000002,0,2300,627,2300,2300
random,10000,10,0.15,591,10.968903000000001,0,2012,570,2012,2012
random,10000,10,0.15,591,11.978802,0,1771,461,1771,1771
random,10000,10,0.15,591,12.978701999999998,0,1564,391,1564,1564
random,10000,10,0.15,591,13.958604000000001,0,1388,324,1388,1388
random,10000,10,0.15,591,14.938506,0,1213,294,1213,1213
random,10000,10,0.15,591,15.978402,0,1039,234,1039,1039
random,10000,10,0.15,591,16.978302,0,919,219,919,919
random,10000,10,0.15,591,17.968203,0,767,187,767,767
random,10000,10,0.15,591,18.988101,0,696,170,696,696
random,10000,10,0.15,591,19.988001,0,605,163,605,605
random,10000,10,0.15,591,20.997899999999998,0,558,141,558,558
random,10000,10,0.15,591,21.987801,0,492,122,492,492
random,10000,10,0.15,591,22.987700999999998,0,431,114,431,431
random,10000,10,0.15,591,24.017598,0,364,104,364,364
random,10000,10,0.15,591,25.027497,0,321,91,321,321
scale,10000,10,0.15,591,1.9998,0,7844,8458,8458,8477
scale,10000,10,0.15,591,3.9996,0,5635,2832,5635,5683
scale,10000,10,0.15,591,5.9994,0,4485,1439,4485,4486
scale,10000,10,0.15,591,7.9992,0,3842,989,3842,3842
scale,10000,10,0.15,591,9.999,0,2914,607,2914,2914
scale,10000,10,0.15,591,11.9988,0,2511,453,2511,2511
scale,10000,10,0.15,591,13.9986,0,2147,358,2147,2147
scale,10000,10,0.15,591,15.988401,0,1793,409,1793,1793
scale,10000,10,0.15,591,17.988201,0,1266,209,1266,1266
scale,10000,10,0.15,591,19.988001,0,1208,181,1208,1208
scale,10000,10,0.15,591,21.987801,0,1005,151,1005,1005
random,10000,10,0.15,8412,0.9999,0,9169,9379,9379,9388
random,10000,10,0.15,8412,1.969803,0,7440,7182,7440,7546
scale,10000,10,0.15,591,23.987601,0,739,119,739,739
random,10000,10,0.15,8412,2.9497050000000002,0,6201,4765,6201,6250
random,10000,10,0.15,8412,3.939606,0,5279,3189,5279,5309
random,10000,10,0.15,8412,4.929506999999999,0,4528,2263,4528,4543
random,10000,10,0.15,8412,5.919408,0,4019,1633,4019,4023
random,10000,10,0.15,8412,6.89931,0,3533,1227,3533,3536
random,10000,10,0.15,8412,7.919207999999999,0,3047,989,3047,3047
random,10000,10,0.15,8412,8.939106,0,2701,784,2701,2701
random,10000,10,0.15,8412,9.939006000000001,0,2302,613,2302,2302
random,10000,10,0.15,8412,10.948905,0,2024,523,2024,2024
random,10000,10,0.15,8412,11.938806,0,1747,451,1747,1747
random,10000,10,0.15,8412,12.928707000000001,0,1581,401,1581,1581
random,10000,10,0.15,8412,13.908609,0,1407,356,1407,1407
random,10000,10,0.15,8412,14.918508000000001,0,1196,291,1196,1196
random,10000,10,0.15,8412,15.918408000000001,0,1031,280,1031,1031
random,10000,10,0.15,8412,16.908309,0,966,214,966,966
random,10000,10,0.15,8412,17.908209,0,805,202,805,805
random,10000,10,0.15,8412,18.908109,0,712,173,712,712
random,10000,10,0.15,8412,19.89801,0,627,159,627,627
random,10000,10,0.15,8412,20.89791,0,524,135,524,524
random,10000,10,0.15,8412,21.887811,0,486,125,486,486
random,10000,10,0.15,8412,22.917708,0,447,122,447,447
scale,10000,10,0.15,8412,1.9998,0,7856,8485,8485,8495
random,10000,10,0.15,8412,23.907608999999997,0,350,108,350,350
scale,10000,10,0.15,8412,3.9996,0,5460,2876,5460,5525
scale,10000,10,0.15,8412,5.9994,0,4522,1459,4522,4523
random,10000,10,0.15,8412,24.917507999999998,0,315,94,315,315
scale,10000,10,0.15,8412,7.9992,0,3714,904,3714,3714
scale,10000,10,0.15,8412,9.999,0,2881,673,2881,2881
scale,10000,10,0.15,8412,11.9988,0,2606,437,2606,2606
scale,10000,10,0.15,8412,13.9986,0,2050,337,2050,2050
scale,10000,10,0.15,8412,15.988401,0,1693,280,1693,1693
scale,10000,10,0.15,8412,17.988201,0,1384,212,1384,1384
scale,10000,10,0.15,8412,19.988001,0,1162,177,1162,1162
scale,10000,10,0.15,8412,21.987801,0,904,152,904,904
random,10000,10,0.15,2107,0.9999,0,9162,9376,9376,9386
scale,10000,10,0.15,8412,23.987601,0,726,126,726,726
random,10000,10,0.15,2107,1.9898010000000002,0,7351,7034,7351,7488
random,10000,10,0.15,2107,2.989701,0,6126,4676,6126,6178
random,10000,10,0.15,2107,3.989601,0,5239,3127,5239,5271
random,10000,10,0.15,2107,5.019498,0,4488,2158,4488,4497
random,10000,10,0.15,2107,6.039396000000001,0,3940,1766,3940,3945
random,10000,10,0.15,2107,7.049295,0,3435,1212,3435,3435
random,10000,10,0.15,2107,8.069193,0,2993,952,2993,2993
random,10000,10,0.15,2107,9.079092,0,2584,775,2584,2584
random,10000,10,0.15,2107,10.068993,0,2258,611,2258,2258
random,10000,10,0.15,2107,11.078892,0,1982,512,1982,1982
random,10000,10,0.15,2107,12.068793,0,1725,437,1725,1725
random,10000,10,0.15,2107,13.068693,0,1519,381,1519,1519
random,10000,10,0.15,2107,14.048595,0,1369,318,1369,1369
random,10000,10,0.15,2107,15.058494,0,1141,278,1141,1141
random,10000,10,0.15,2107,16.078392,0,1051,255,1051,1051
random,10000,10,0.15,2107,17.078292,0,899,216,899,899
random,10000,10,0.15,2107,18.078191999999998,0,823,187,823,823
random,10000,10,0.15,2107,19.048095,0,687,176,687,687
random,10000,10,0.15,2107,20.017998,0,621,165,621,621
random,10000,10,0.15,2107,21.017898000000002,0,559,151,559,559
random,10000,10,0.15,2107,22.037795999999997,0,485,123,485,485
random,10000,10,0.15,2107,23.057693999999998,0,427,109,427,427
scale,10000,10,0.15,2107,1.9998,0,7820,8476,8476,8485
random,10000,10,0.15,2107,24.057594,0,371,103,371,371
scale,10000,10,0.15,2107,3.9996,0,5734,2920,5734,5783
random,10000,10,0.15,2107,25.067493000000002,0,316,92,316,316
scale,10000,10,0.15,2107,5.9994,0,4201,1449,4201,4206
scale,10000,10,0.15,2107,7.9992,0,3704,895,3704,3704
scale,10000,10,0.15,2107,9.999,0,3006,633,3006,3006
scale,10000,10,0.15,2107,11.9988,0,2419,454,2419,2419
scale,10000,10,0.15,2107,13.9986,0,1974,323,1974,1974
scale,10000,10,0.15,2107,15.988401,0,1844,279,1844,1844
scale,10000,10,0.15,2107,17.988201,0,1457,217,1457,1457
scale,10000,10,0.15,2107,19.988001,0,1318,220,1318,1318
random,10000,10,0.15,959,1.009899,0,9220,9414,9425,9424
scale,10000,10,0.15,2107,21.987801,0,922,148,922,922
scale,10000,10,0.15,2107,23.987601,0,929,145,929,929
random,10000,10,0.15,959,1.9998,0,7339,7039,7339,7467
random,10000,10,0.15,959,3.009699,0,6132,4672,6132,6207
random,10000,10,0.15,959,4.009599,0,5226,3147,5226,5241
random,10000,10,0.15,959,5.009499,0,4576,2168,4576,4589
random,10000,10,0.15,959,6.009399,0,3931,1618,3931,3935
random,10000,10,0.15,959,6.9993,0,3453,1184,3453,3453
random,10000,10,0.15,959,7.989201,0,2999,1011,2999,2999
random,10000,10,0.15,959,8.9991,0,2667,820,2667,2667
random,10000,10,0.15,959,10.008999,0,2352,616,2352,2352
random,10000,10,0.15,959,11.008899,0,2058,531,2058,2058
random,10000,10,0.15,959,11.9988,0,1787,476,1787,1787
random,10000,10,0.15,959,13.008699,0,1560,374,1560,1560
random,10000,10,0.15,959,13.9986,0,1398,318,1398,1398
random,10000,10,0.15,959,14.9985,0,1214,291,1214,1214
random,10000,10,0.15,959,15.978402,0,1069,237,1069,1069
random,10000,10,0.15,959,16.978302,0,919,228,919,919
random,10000,10,0.15,959,17.968203,0,847,189,847,847
random,10000,10,0.15,959,18.988101,0,683,176,683,683
random,10000,10,0.15,959,20.017998,0,598,151,598,598
random,10000,10,0.15,959,20.997899999999998,0,533,142,533,533
random,10000,10,0.15,959,21.9978,0,476,119,476,476
random,10000,10,0.15,959,22.9977,0,414,110,414,414
scale,10000,10,0.15,959,1.9998,0,7866,8502,8502,8506
random,10000,10,0.15,959,24.007599,0,341,96,341,341
scale,10000,10,0.15,959,3.9996,0,5393,2842,5393,5462
random,10000,10,0.15,959,25.047494999999998,0,308,92,308,308
scale,10000,10,0.15,959,5.9994,0,4273,1478,4273,4277
scale,10000,10,0.15,959,7.9992,0,3696,906,3696,3696
scale,10000,10,0.15,959,9.999,0,3036,621,3036,3036
scale,10000,10,0.15,959,11.9988,0,2409,499,2409,2409
scale,10000,10,0.15,959,13.9986,0,2126,336,2126,2126
scale,10000,10,0.15,959,15.988401,0,1704,276,1704,1704
scale,10000,10,0.15,959,17.988201,0,1330,224,1330,1330
scale,10000,10,0.15,959,19.988001,0,1109,174,1109,1109
scale,10000,10,0.15,959,21.987801,0,952,156,952,952
random,10000,10,0.15,3521,0.9999,0,9220,9411,9430,9424
random,10000,10,0.15,3521,1.9598039999999999,0,7425,7147,7425,7557
scale,10000,10,0.15,959,23.987601,0,783,139,783,783
random,10000,10,0.15,3521,2.969703,0,6148,4687,6148,6207
random,10000,10,0.15,3521,3.989601,0,5274,3133,5274,5301
random,10000,10,0.15,3521,4.989501,0,4497,2243,4497,4509
random,10000,10,0.15,3521,5.979402,0,3935,1629,3935,3939
random,10000,10,0.15,3521,6.959304,0,3484,1289,3484,3492
random,10000,10,0.15,3521,7.949205,0,3001,957,3001,3001
random,10000,10,0.15,3521,8.929107,0,2607,771,2607,2607
random,10000,10,0.15,3521,9.929007,0,2329,640,2329,2329
random,10000,10,0.15,3521,10.958904,0,1967,512,1967,1967
random,10000,10,0.15,3521,11.978802,0,1761,437,1761,1761
random,10000,10,0.15,3521,13.008699,0,1570,351,1570,1570
random,10000,10,0.15,3521,14.008598999999998,0,1359,387,1359,1359
random,10000,10,0.15,3521,15.008498999999999,0,1184,283,1184,1184
random,10000,10,0.15,3521,16.008399,0,1024,258,1024,1024
random,10000,10,0.15,3521,17.028297000000002,0,911,200,911,911
random,10000,10,0.15,3521,18.028197,0,754,183,754,754
random,10000,10,0.15,3521,18.9981,0,669,185,669,669
random,10000,10,0.15,3521,20.007999,0,610,151,610,610
random,10000,10,0.15,3521,20.997899999999998,0,518,142,518,518
random,10000,10,0.15,3521,21.987801,0,467,125,467,467
random,10000,10,0.15,3521,22.9977,0,423,111,423,423
scale,10000,10,0.15,3521,1.9998,0,7843,8471,8471,8480
random,10000,10,0.15,3521,24.007599,0,365,103,365,365
random,10000,10,0.15,3521,24.997500000000002,0,326,91,326,326
scale,10000,10,0.15,3521,3.9996,0,5585,2875,5585,5625
scale,10000,10,0.15,3521,5.9994,0,4551,1420,4551,4554
scale,10000,10,0.15,3521,7.9992,0,3687,926,3687,3687
scale,10000,10,0.15,3521,9.999,0,2909,615,2909,2909
scale,10000,10,0.15,3521,11.9988,0,2566,449,2566,2566
scale,10000,10,0.15,3521,13.9986,0,1999,336,1999,1999
scale,10000,10,0.15,3521,15.988401,0,1611,256,1611,1611
scale,10000,10,0.15,3521,17.988201,0,1315,216,1315,1315
scale,10000,10,0.15,3521,19.988001,0,1107,177,1107,1107
random,10000,10,0.25,591,1.019898,0,8459,8820,8820,8840
scale,10000,10,0.15,3521,21.987801,0,1042,148,1042,1042
scale,10000,10,0.15,3521,23.987601,0,696,145,696,696
random,10000,10,0.25,591,2.009799,0,6017,6322,6322,6501
random,10000,10,0.25,591,2.9997,0,4445,4112,4445,4660
random,10000,10,0.25,591,3.9796020000000003,0,3380,2799,3380,3383
random,10000,10,0.25,591,5.009499,0,2657,1916,2657,2658
random,10000,10,0.25,591,6.019398,0,2090,1380,2090,2090
random,10000,10,0.25,591,7.019298,0,1638,1029,1638,1638
random,10000,10,0.25,591,8.019198,0,1330,841,1330,1330
random,10000,10,0.25,591,8.9991,0,1094,622,1094,1094
random,10000,10,0.25,591,9.989001000000002,0,858,511,858,858
random,10000,10,0.25,591,10.968903000000001,0,673,411,673,673
random,10000,10,0.25,591,11.978802,0,523,353,523,523
random,10000,10,0.25,591,12.978701999999998,0,433,286,433,433
random,10000,10,0.25,591,13.958604000000001,0,356,241,356,356
random,10000,10,0.25,591,14.938506,0,292,203,292,292
random,10000,10,0.25,591,15.978402,0,234,177,234,234
random,10000,10,0.25,591,16.978302,0,188,155,188,188
random,10000,10,0.25,591,17.968203,0,139,132,139,139
random,10000,10,0.25,591,18.988101,0,119,106,119,119
random,10000,10,0.25,591,19.988001,0,86,96,96,96
random,10000,10,0.25,591,20.997899999999998,0,80,82,82,82
random,10000,10,0.25,591,21.987801,0,68,72,72,72
random,10000,10,0.25,591,22.987700999999998,0,53,64,64,64
scale,10000,10,0.25,591,1.9998,0,6693,7523,7523,7545
random,10000,10,0.25,591,24.017598,0,38,52,52,52
random,10000,10,0.25,591,25.027497,0,32,48,48,48
scale,10000,10,0.25,591,3.9996,0,3751,2404,3751,3930
scale,10000,10,0.25,591,5.9994,0,2685,1235,2685,2685
scale,10000,10,0.25,591,7.9992,0,1876,765,1876,1876
scale,10000,10,0.25,591,9.999,0,1256,483,1256,1256
scale,10000,10,0.25,591,11.9988,0,988,347,988,988
scale,10000,10,0.25,591,13.9986,0,777,272,777,777
scale,10000,10,0.25,591,15.988401,0,555,198,555,555
scale,10000,10,0.25,591,17.988201,0,371,150,371,371
scale,10000,10,0.25,591,19.988001,0,294,124,294,294
random,10000,10,0.25,8412,0.9999,0,8519,8842,8842,8865
random,10000,10,0.25,8412,1.969803,0,6106,6467,6467,6612
scale,10000,10,0.25,591,21.987801,0,227,106,227,227
random,10000,10,0.25,8412,2.9497050000000002,0,4471,4278,4471,4702
scale,10000,10,0.25,591,23.987601,0,144,82,144,144
random,10000,10,0.25,8412,3.939606,0,3418,2819,3418,3416
random,10000,10,0.25,8412,4.929506999999999,0,2743,1932,2743,2742
random,10000,10,0.25,8412,5.919408,0,2105,1419,2105,2105
random,10000,10,0.25,8412,6.89931,0,1739,1083,1739,1740
random,10000,10,0.25,8412,7.919207999999999,0,1361,823,1361,1361
random,10000,10,0.25,8412,8.939106,0,1076,660,1076,1076
random,10000,10,0.25,8412,9.939006000000001,0,900,526,900,900
random,10000,10,0.25,8412,10.948905,0,715,436,715,715
random,10000,10,0.25,8412,11.938806,0,515,333,515,515
random,10000,10,0.25,8412,12.928707000000001,0,455,291,455,455
random,10000,10,0.25,8412,13.908609,0,351,254,351,351
random,10000,10,0.25,8412,14.918508000000001,0,275,212,275,275
random,10000,10,0.25,8412,15.918408000000001,0,227,175,227,227
random,10000,10,0.25,8412,16.908309,0,200,156,200,200
random,10000,10,0.25,8412,17.908209,0,136,128,136,136
random,10000,10,0.25,8412,18.908109,0,106,118,118,118
random,10000,10,0.25,8412,19.89801,0,89,98,98,98
random,10000,10,0.25,8412,20.89791,0,80,87,87,87
random,10000,10,0.25,8412,21.887811,0,65,74,74,74
scale,10000,10,0.25,8412,1.9998,0,6730,7527,7527,7549
random,10000,10,0.25,8412,22.917708,0,53,60,60,60
random,10000,10,0.25,8412,23.907608999999997,0,42,57,57,57
random,10000,10,0.25,8412,24.917507999999998,0,30,53,53,53
