1000,5,0.05,1234,0.000000,0.000000,1000,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0
1000,5,0.05,4321,0.000000,0.000000,1000,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0
1000,5,0.05,4321,0.001001,0.000923,990,990.0,0.0,990.0,990.0,0.0,990.0,990.0,0.0,990.0,990.0,0.0,990.0,990.0,0.0,990.0,990.0,0.0,990.0,990.0,0.0,990.0,990.0,0.0,990.0,990.0,0.0,990.0
1000,5,0.05,1234,0.001001,0.000895,993,993.0,0.0,993.0,992.12,0.32496153618543844,993.0,992.052,0.2220270253820467,993.0,992.044,0.2050950998927083,993.0,992.036,0.18629009635512025,993.0,992.008,0.08908422980528036,993.0,992.0,0.0,992.0,992.0,0.0,992.0,992.0,0.0,992.0
1000,5,0.05,1234,0.002002,0.001898,842,842.0,0.0,842.0,843.956,12.071870774656261,893.0,842.82,8.545150671579758,889.0,843.392,8.02984034710529,871.0,843.28,7.489299032619808,871.0,844.216,6.713668445790274,866.0,846.264,5.666242493928406,864.0,845.392,3.9484599529436792,856.0,852.0,0.0,852.0
1000,5,0.05,4321,0.002002,0.001868,830,830.0,0.0,830.0,843.988,13.42161897834982,884.0,845.896,9.993056789591462,876.0,848.8,10.043505364164446,880.0,849.652,7.804799548995476,875.0,852.828,7.370102848671787,878.0,857.364,6.987954207062322,877.0,861.628,4.292506959807986,875.0,862.0,0.0,862.0
1000,5,0.05,1234,0.003003,0.002841,643,643.0,0.0,643.0,633.892,36.03543167495014,773.0,630.8,25.197460189471478,746.0,629.824,23.03443127146837,726.0,626.112,15.775533461661448,687.0,626.736,12.804464221512745,686.0,631.88,11.111147555495787,672.0,634.652,8.48733739166766,668.0,635.0,0.0,635.0
1000,5,0.05,4321,0.003003,0.002881,841,841.0,0.0,841.0,712.464,70.30300636530419,863.0,668.848,53.04225575897013,808.0,650.64,46.70629936100697,796.0,635.46,36.25653596249923,757.0,627.604,28.767050318028783,734.0,629.824,21.34481257823549,697.0,637.944,17.733721098517364,716.0,654.0,0.0,654.0
1000,5,0.05,1234,0.004004,0.003840,749,749.0,0.0,749.0,486.712,79.42818804429571,796.0,468.888,55.73540576689112,683.0,462.272,51.56330105801994,735.0,462.508,44.22028873718488,690.0,456.144,38.03486905459252,684.0,454.168,25.636766098710655,586.0,462.108,24.254985796738783,570.0,460.0,0.0,460.0
1000,5,0.05,4321,0.004004,0.003820,749,749.0,0.0,749.0,543.168,96.46510133721937,818.0,511.544,77.94962516907954,741.0,490.116,63.7666883568529,702.0,479.064,49.629949667514275,676.0,475.872,49.908712826519576,681.0,476.068,39.906081942480895,642.0,495.808,34.69805666027998,624.0,515.0,0.0,515.0
1000,5,0.05,1234,0.005005,0.004847,735,735.0,0.0,735.0,504.304,132.08874132188555,772.0,437.912,113.03259820069607,800.0,435.724,110.2936436246441,780.0,415.932,95.43483313759185,712.0,384.728,71.24721760181235,617.0,378.856,64.07697920470346,611.0,358.86,32.097233525648285,495.0,362.0,0.0,362.0
1000,5,0.05,4321,0.005005,0.004809,753,753.0,0.0,753.0,459.408,116.59163578919373,808.0,445.072,106.0843570749241,752.0,422.352,102.51616504727437,731.0,388.16,75.03560754735048,687.0,391.636,73.92520208967981,637.0,383.18,63.76835892509701,635.0,374.02,38.72502550031439,527.0,409.0,0.0,409.0
1000,5,0.05,1234,0.006006,0.005870,758,758.0,0.0,758.0,478.268,154.53454039793175,770.0,405.78,132.61871511969946,770.0,374.772,114.96315938595285,700.0,362.096,112.51342490565293,691.0,328.76,84.15855512067682,566.0,304.084,66.46981979816103,568.0,280.416,40.61146320929597,490.0,352.0,0.0,352.0
1000,5,0.05,4321,0.006006,0.005796,756,756.0,0.0,756.0,543.188,146.28397265592702,802.0,468.628,144.92517247186564,790.0,452.228,132.07243473185463,776.0,439.956,132.0091590155774,749.0,416.724,123.88042550782589,745.0,390.276,110.94308371412794,678.0,432.304,89.10992977216401,625.0,304.0,0.0,304.0
1000,5,0.05,1234,0.007007,0.006875,673,673.0,0.0,673.0,441.444,153.4235929184296,749.0,372.508,140.1894786922328,749.0,362.108,136.6191506927195,729.0,317.752,115.15142420309007,631.0,299.112,105.35628816544364,705.0,255.836,68.84598103012259,546.0,251.7,52.55361072276576,443.0,310.0,0.0,310.0
1000,5,0.05,4321,0.007007,0.006825,540,540.0,0.0,540.0,458.976,156.48905208991457,747.0,385.432,138.537754334333,708.0,349.824,136.69247610603884,731.0,323.42,113.93136354841015,646.0,297.016,99.96591291035159,655.0,256.02,72.59886775976607,586.0,258.792,59.605542829505374,517.0,361.0,0.0,361.0
1000,5,0.05,1234,0.008008,0.007954,614,614.0,0.0,614.0,416.052,150.46581437655533,703.0,318.48,156.38488929560938,686.0,322.416,147.46786410604855,725.0,294.72,126.52086626323738,693.0,276.536,116.81233112989398,633.0,270.088,115.62159078649627,681.0,283.972,90.43669175727294,601.0,156.0,0.0,156.0
1000,5,0.05,4321,0.008008,0.007790,600,600.0,0.0,600.0,416.892,157.41001345530722,733.0,384.472,141.53312409467966,733.0,321.372,139.88392908408028,721.0,304.832,120.85255386627128,656.0,278.512,103.10574113986088,662.0,251.496,94.4566884026748,627.0,221.784,60.40650084221068,485.0,204.0,0.0,204.0
