1000,10,0.15,1234,0.009000,0.008937,303,189,303,303
1000,10,0.15,4321,0.009000,0.008791,305,237,305,305
1000,10,0.15,1234,0.009500,0.009477,284,219,284,284
1000,10,0.15,4321,0.009500,0.009321,267,191,267,267
1000,10,0.15,1234,0.010000,0.009948,247,225,247,247
1000,10,0.15,4321,0.010000,0.009828,249,156,249,249
1000,10,0.15,1234,0.010500,0.010456,229,65,229,229
1000,10,0.15,4321,0.010500,0.010348,256,62,256,256
1000,10,0.15,1234,0.011000,0.010995,205,59,205,205
1000,10,0.15,4321,0.011000,0.010803,224,139,224,224
1000,10,0.15,1234,0.011500,0.011497,193,58,193,193
1000,10,0.15,4321,0.011500,0.011307,209,104,209,209
1000,10,0.15,1234,0.012000,0.011970,190,57,190,190
1000,10,0.15,4321,0.012000,0.011796,205,48,205,205
1000,10,0.15,1234,0.012500,0.012533,171,171,171,171
1000,10,0.15,4321,0.012500,0.012354,192,43,192,192
1000,10,0.15,1234,0.013000,0.012967,163,78,163,163
1000,10,0.15,4321,0.013000,0.012927,157,127,157,157
1000,10,0.15,1234,0.013500,0.013487,139,51,139,140
1000,10,0.15,4321,0.013500,0.013379,157,40,157,157
1000,10,0.15,1234,0.014000,0.013966,140,80,140,140
1000,10,0.15,4321,0.014000,0.013922,146,120,146,146
1000,10,0.15,1234,0.014500,0.014426,159,95,159,159
1000,10,0.15,4321,0.014500,0.014432,150,94,150,150
1000,10,0.15,1234,0.015000,0.014939,131,77,131,131
1000,10,0.15,4321,0.015000,0.014939,127,84,127,127
1000,10,0.2,1234,0.000500,0.000482,966,976,976,976
1000,10,0.2,4321,0.000500,0.000466,975,979,979,979
1000,10,0.2,1234,0.000750,0.000697,923,943,945,944
1000,10,0.2,4321,0.000750,0.000723,924,946,946,946
1000,10,0.2,1234,0.001000,0.000895,891,927,928,927
1000,10,0.2,4321,0.001000,0.000923,899,935,936,937
1000,10,0.2,1234,0.001200,0.001113,846,891,893,894
1000,10,0.2,4321,0.001200,0.001129,849,891,896,895
1000,10,0.2,1234,0.001300,0.001221,824,868,873,873
1000,10,0.2,4321,0.001300,0.001223,833,879,884,882
1000,10,0.2,1234,0.001350,0.001291,804,850,854,857
1000,10,0.2,4321,0.001350,0.001281,838,881,886,884
1000,10,0.2,1234,0.001400,0.001327,797,842,851,848
1000,10,0.2,4321,0.001400,0.001305,806,848,861,862
1000,10,0.2,1234,0.001450,0.001373,771,829,833,835
1000,10,0.2,4321,0.001450,0.001345,790,845,848,852
1000,10,0.2,1234,0.001500,0.001411,766,820,823,828
1000,10,0.2,4321,0.001500,0.001397,784,835,842,842
1000,10,0.2,1234,0.002000,0.001898,683,713,729,725
1000,10,0.2,4321,0.002000,0.001868,683,713,729,727
1000,10,0.2,1234,0.002500,0.002366,611,581,630,637
1000,10,0.2,4321,0.002500,0.002380,618,581,627,634
1000,10,0.2,1234,0.003000,0.002837,554,478,562,563
1000,10,0.2,4321,0.003000,0.002881,539,456,547,553
1000,10,0.2,1234,0.003500,0.003325,490,433,497,505
1000,10,0.2,4321,0.003500,0.003409,478,364,481,489
1000,10,0.2,1234,0.004000,0.003838,445,334,452,458
1000,10,0.2,4321,0.004000,0.003818,431,312,433,442
1000,10,0.2,1234,0.004500,0.004342,399,263,399,407
1000,10,0.2,4321,0.004500,0.004330,418,265,418,422
1000,10,0.2,1234,0.005000,0.004845,356,227,358,360
1000,10,0.2,4321,0.005000,0.004807,365,237,366,371
1000,10,0.2,1234,0.005500,0.005345,321,176,323,324
1000,10,0.2,4321,0.005500,0.005295,332,175,332,334
1000,10,0.2,1234,0.006000,0.005866,316,271,316,317
1000,10,0.2,4321,0.006000,0.005788,319,161,319,320
1000,10,0.2,1234,0.006500,0.006364,259,134,259,259
1000,10,0.2,4321,0.006500,0.006306,282,130,283,283
1000,10,0.2,1234,0.007000,0.006871,264,137,264,268
1000,10,0.2,4321,0.007000,0.006815,258,153,258,258
1000,10,0.2,1234,0.007500,0.007429,220,100,220,221
1000,10,0.2,4321,0.007500,0.007277,233,117,233,235
1000,10,0.2,1234,0.008000,0.007946,211,100,211,212
1000,10,0.2,4321,0.008000,0.007778,216,80,216,216
1000,10,0.2,1234,0.008500,0.008442,187,91,187,187
1000,10,0.2,4321,0.008500,0.008296,216,103,216,218
1000,10,0.2,1234,0.009000,0.008937,195,118,195,195
1000,10,0.2,4321,0.009000,0.008791,196,106,196,196
1000,10,0.2,1234,0.009500,0.009477,178,64,178,178
1000,10,0.2,4321,0.009500,0.009321,162,73,162,163
1000,10,0.2,1234,0.010000,0.009948,153,61,153,153
1000,10,0.2,4321,0.010000,0.009828,154,83,154,154
1000,10,0.2,1234,0.010500,0.010456,138,58,138,138
1000,10,0.2,4321,0.010500,0.010348,137,57,137,137
1000,10,0.2,1234,0.011000,0.010995,127,44,127,127
1000,10,0.2,4321,0.011000,0.010803,124,74,124,124
1000,10,0.2,1234,0.011500,0.011497,125,42,125,125
1000,10,0.2,4321,0.011500,0.011307,117,45,117,118
1000,10,0.2,1234,0.012000,0.011970,114,42,114,114
1000,10,0.2,4321,0.012000,0.011796,109,46,109,109
1000,10,0.2,1234,0.012500,0.012533,84,36,84,84
1000,10,0.2,4321,0.012500,0.012354,91,39,91,93
1000,10,0.2,1234,0.013000,0.012967,90,43,90,90
1000,10,0.2,4321,0.013000,0.012927,83,50,83,84
1000,10,0.2,1234,0.013500,0.013487,71,38,71,72
1000,10,0.2,4321,0.013500,0.013379,83,54,83,83
1000,10,0.2,1234,0.014000,0.013966,72,46,72,72
1000,10,0.2,4321,0.014000,0.013922,67,28,67,67
1000,10,0.2,1234,0.014500,0.014426,83,31,83,83
1000,10,0.2,4321,0.014500,0.014432,71,38,71,71
1000,10,0.2,1234,0.015000,0.014939,64,31,64,64
1000,10,0.2,4321,0.015000,0.014939,64,27,64,64
1000,10,0.25,1234,0.000500,0.000482,954,962,963,962
1000,10,0.25,4321,0.000500,0.000466,956,960,960,960
1000,10,0.25,1234,0.000750,0.000697,892,921,922,922
1000,10,0.25,4321,0.000750,0.000723,908,929,929,930
1000,10,0.25,1234,0.001000,0.000895,849,892,894,893
1000,10,0.25,4321,0.001000,0.000923,873,909,911,911
1000,10,0.25,1234,0.001200,0.001113,799,855,860,858
1000,10,0.25,4321,0.001200,0.001129,814,869,875,874
1000,10,0.25,1234,0.001300,0.001221,772,828,831,834
1000,10,0.25,4321,0.001300,0.001223,801,847,859,854
1000,10,0.25,1234,0.001350,0.001291,761,816,822,820
1000,10,0.25,4321,0.001350,0.001281,805,857,857,862
1000,10,0.25,1234,0.001400,0.001327,749,809,809,812
1000,10,0.25,4321,0.001400,0.001305,762,815,827,825
1000,10,0.25,1234,0.001450,0.001373,718,782,787,787
1000,10,0.25,4321,0.001450,0.001345,750,815,818,822
1000,10,0.25,1234,0.001500,0.001411,719,783,790,788
1000,10,0.25,4321,0.001500,0.001397,741,805,807,810
1000,10,0.25,1234,0.002000,0.001898,615,666,669,682
1000,10,0.25,4321,0.002000,0.001868,626,685,687,698
1000,10,0.25,1234,0.002500,0.002366,541,555,578,575
1000,10,0.25,4321,0.002500,0.002380,548,549,556,577
1000,10,0.25,1234,0.003000,0.002837,480,443,480,501
1000,10,0.25,4321,0.003000,0.002881,455,434,462,477
1000,10,0.25,1234,0.003500,0.003325,418,375,429,438
1000,10,0.25,4321,0.003500,0.003409,382,348,382,403
1000,10,0.25,1234,0.004000,0.003838,359,306,371,384
1000,10,0.25,4321,0.004000,0.003818,342,302,346,365
1000,10,0.25,1234,0.004500,0.004342,317,237,317,324
1000,10,0.25,4321,0.004500,0.004330,328,245,330,339
1000,10,0.25,1234,0.005000,0.004845,263,207,268,279
1000,10,0.25,4321,0.005000,0.004807,284,204,286,293
1000,10,0.25,1234,0.005500,0.005345,244,175,245,251
1000,10,0.25,4321,0.005500,0.005295,253,171,253,258
1000,10,0.25,1234,0.006000,0.005866,238,171,238,242
1000,10,0.25,4321,0.006000,0.005788,229,147,230,234
1000,10,0.25,1234,0.006500,0.006364,183,123,183,187
1000,10,0.25,4321,0.006500,0.006306,197,129,197,200
1000,10,0.25,1234,0.007000,0.006871,185,111,186,191
1000,10,0.25,4321,0.007000,0.006815,182,121,182,183
1000,10,0.25,1234,0.007500,0.007429,152,93,152,155
1000,10,0.25,4321,0.007500,0.007277,152,98,152,157
1000,10,0.25,1234,0.008000,0.007946,143,96,143,146
1000,10,0.25,4321,0.008000,0.007778,151,86,152,155
1000,10,0.25,1234,0.008500,0.008442,119,75,120,121
1000,10,0.25,4321,0.008500,0.008296,143,82,143,145
1000,10,0.25,1234,0.009000,0.008937,122,74,122,123
1000,10,0.25,4321,0.009000,0.008791,123,69,123,123
1000,10,0.25,1234,0.009500,0.009477,113,58,113,114
1000,10,0.25,4321,0.009500,0.009321,99,66,99,101
1000,10,0.25,1234,0.010000,0.009948,92,58,92,93
1000,10,0.25,4321,0.010000,0.009828,93,52,93,95
1000,10,0.25,1234,0.010500,0.010456,90,55,90,90
1000,10,0.25,4321,0.010500,0.010348,81,48,81,84
1000,10,0.25,1234,0.011000,0.010995,68,40,68,68
1000,10,0.25,4321,0.011000,0.010803,70,42,70,70
1000,10,0.25,1234,0.011500,0.011497,69,35,69,69
1000,10,0.25,4321,0.011500,0.011307,71,43,71,73
1000,10,0.25,1234,0.012000,0.011970,63,40,63,65
1000,10,0.25,4321,0.012000,0.011796,59,34,59,61
1000,10,0.25,1234,0.012500,0.012533,49,31,49,50
1000,10,0.25,4321,0.012500,0.012354,51,31,52,52
1000,10,0.25,1234,0.013000,0.012967,51,27,51,51
1000,10,0.25,4321,0.013000,0.012927,39,30,39,41
1000,10,0.25,1234,0.013500,0.013487,34,26,34,37
1000,10,0.25,4321,0.013500,0.013379,52,36,52,52
1000,10,0.25,1234,0.014000,0.013966,35,26,35,36
1000,10,0.25,4321,0.014000,0.013922,38,21,38,39
1000,10,0.25,1234,0.014500,0.014426,41,30,41,41
1000,10,0.25,4321,0.014500,0.014432,41,22,41,41
1000,10,0.25,1234,0.015000,0.014939,36,22,36,36
1000,10,0.25,4321,0.015000,0.014939,30,24,30,30
