cluster,1000,10,0.05,591,18,-1.5,0,0,0
cluster,1000,10,0.05,591,18,-0.5,0,0,0
cluster,1000,10,0.05,591,18,0,0,0,0
cluster,1000,10,0.05,591,18,0.5,0,0,0
cluster,1000,10,0.05,591,18,2,0,0,0
cluster,1000,10,0.05,591,18,1.0,52,86,86
cluster,1000,10,0.05,591,18,1.5,490,522,522
cluster,1000,10,0.05,591,20,-2.0,0,0,0
cluster,1000,10,0.05,591,20,-1.5,0,0,0
random,1000,10,0.05,591,19.983996,0,0,0,0
cluster,1000,10,0.05,591,20,-1.0,0,0,0
cluster,1000,10,0.05,591,20,0,0,0,0
cluster,1000,10,0.05,591,20,-0.5,0,0,0
cluster,1000,10,0.05,591,20,0.5,0,0,0
cluster,1000,10,0.05,591,20,1.0,46,80,80
cluster,1000,10,0.05,591,20,1.5,490,517,517
cluster,1000,10,0.05,591,22,-2.0,0,0,0
cluster,1000,10,0.05,591,20,2,0,0,0
cluster,1000,10,0.05,591,22,-1.5,0,0,0
cluster,1000,10,0.05,591,22,-1.0,0,0,0
random,1000,10,0.05,591,21.870108,0,0,0,0
cluster,1000,10,0.05,591,22,-0.5,0,0,0
cluster,1000,10,0.05,591,22,0,0,0,0
cluster,1000,10,0.05,591,22,0.5,0,0,0
cluster,1000,10,0.05,591,22,1.0,42,72,72
cluster,1000,10,0.05,591,22,1.5,481,516,516
cluster,1000,10,0.05,591,22,2,0,0,0
cluster,1000,10,0.05,591,24,-1.5,0,0,0
cluster,1000,10,0.05,591,24,-2.0,0,0,0
random,1000,10,0.05,591,23.979996,0,0,0,0
cluster,1000,10,0.05,591,24,-1.0,0,0,0
cluster,1000,10,0.05,591,24,-0.5,0,0,0
cluster,1000,10,0.05,591,24,0,0,0,0
cluster,1000,10,0.05,591,24,1.0,35,64,64
cluster,1000,10,0.05,591,24,0.5,0,0,0
cluster,1000,10,0.05,591,24,1.5,485,511,511
cluster,1000,10,0.05,591,24,2,0,0,0
cluster,1000,10,0.05,591,26,-2.0,0,0,0
cluster,1000,10,0.05,591,26,-1.5,0,0,0
cluster,1000,10,0.05,591,26,-1.0,0,0,0
random,1000,10,0.05,591,25.987986,0,0,0,0
cluster,1000,10,0.05,591,26,-0.5,0,0,0
cluster,1000,10,0.05,591,26,0,0,0,0
cluster,1000,10,0.05,591,26,0.5,0,0,0
cluster,1000,10,0.05,591,26,1.5,487,511,511
cluster,1000,10,0.05,591,26,2,0,0,0
cluster,1000,10,0.05,591,26,1.0,29,57,57
cluster,1000,10,0.05,591,28,-2.0,0,0,0
cluster,1000,10,0.05,591,28,-1.5,0,0,0
random,1000,10,0.05,591,28.031940000000002,0,0,0,0
cluster,1000,10,0.05,591,28,-1.0,0,0,0
cluster,1000,10,0.05,591,28,0,0,0,0
cluster,1000,10,0.05,591,28,-0.5,0,0,0
cluster,1000,10,0.05,591,28,0.5,0,0,0
cluster,1000,10,0.05,591,28,1.0,26,53,53
cluster,1000,10,0.05,591,28,1.5,478,508,508
cluster,1000,10,0.05,591,28,2,0,0,0
cluster,1000,10,0.05,591,30,-2.0,0,0,0
cluster,1000,10,0.05,591,30,-1.5,0,0,0
random,1000,10,0.05,591,30.005964,0,0,0,0
cluster,1000,10,0.05,591,30,-1.0,0,0,0
cluster,1000,10,0.05,591,30,-0.5,0,0,0
cluster,1000,10,0.05,591,30,0,0,0,0
cluster,1000,10,0.05,591,30,0.5,0,0,0
cluster,1000,10,0.05,591,30,1.0,28,52,52
cluster,1000,10,0.05,591,30,1.5,481,509,509
cluster,1000,10,0.05,591,30,2,950,950,950
cluster,1000,10,0.05,591,32,-2.0,0,0,0
cluster,1000,10,0.05,591,32,-1.5,0,0,0
random,1000,10,0.05,591,31.981986,0,0,0,0
cluster,1000,10,0.05,591,32,-1.0,0,0,0
cluster,1000,10,0.05,591,32,-0.5,0,0,0
cluster,1000,10,0.05,591,32,0,0,0,0
cluster,1000,10,0.05,591,32,0.5,0,0,0
cluster,1000,10,0.05,591,32,1.0,26,47,47
cluster,1000,10,0.05,591,32,1.5,479,509,509
cluster,1000,10,0.05,591,32,2,0,0,0
cluster,1000,10,0.05,591,34,-2.0,0,0,0
cluster,1000,10,0.05,591,34,-1.5,0,0,0
random,1000,10,0.05,591,34.03593,0,0,0,0
cluster,1000,10,0.05,591,34,-1.0,0,0,0
cluster,1000,10,0.05,591,34,-0.5,0,0,0
cluster,1000,10,0.05,591,34,0,0,0,0
cluster,1000,10,0.05,591,34,0.5,0,0,0
cluster,1000,10,0.05,591,34,1.0,19,46,46
cluster,1000,10,0.05,591,34,1.5,473,507,507
cluster,1000,10,0.05,591,34,2,0,0,0
cluster,1000,10,0.05,591,36,-2.0,0,0,0
cluster,1000,10,0.05,591,36,-1.5,0,0,0
random,1000,10,0.05,591,35.995968000000005,0,0,0,0
cluster,1000,10,0.05,591,36,-1.0,0,0,0
cluster,1000,10,0.05,591,36,-0.5,0,0,0
cluster,1000,10,0.05,591,36,0,0,0,0
cluster,1000,10,0.05,591,36,0.5,0,0,0
cluster,1000,10,0.05,591,36,1.0,21,44,44
cluster,1000,10,0.05,591,36,1.5,492,514,514
cluster,1000,10,0.05,591,36,2,950,950,950
cluster,1000,10,0.05,591,38,-2.0,0,0,0
cluster,1000,10,0.05,591,38,-1.5,0,0,0
cluster,1000,10,0.05,591,38,-1.0,0,0,0
random,1000,10,0.05,591,37.894068,0,0,0,0
cluster,1000,10,0.05,591,38,-0.5,0,0,0
cluster,1000,10,0.05,591,38,0,0,0,0
cluster,1000,10,0.05,591,38,0.5,0,0,0
cluster,1000,10,0.05,591,38,1.5,480,508,508
cluster,1000,10,0.05,591,38,1.0,19,41,41
cluster,1000,10,0.05,591,38,2,0,0,0
cluster,1000,10,0.05,591,40,-2.0,0,0,0
random,1000,10,0.05,591,39.926034,0,0,0,0
cluster,1000,10,0.05,591,40,-1.5,0,0,0
cluster,1000,10,0.05,591,40,-1.0,0,0,0
cluster,1000,10,0.05,591,40,-0.5,0,0,0
cluster,1000,10,0.05,591,40,0,0,0,0
cluster,1000,10,0.05,591,40,0.5,0,0,0
cluster,1000,10,0.05,591,40,1.5,491,517,517
cluster,1000,10,0.05,591,40,1.0,23,43,43
cluster,1000,10,0.05,591,40,2,950,950,950
cluster,1000,10,0.05,591,42,-2.0,0,0,0
random,1000,10,0.05,591,41.946011999999996,0,0,0,0
cluster,1000,10,0.05,591,42,-1.5,0,0,0
cluster,1000,10,0.05,591,42,-1.0,0,0,0
cluster,1000,10,0.05,591,42,0,0,0,0
cluster,1000,10,0.05,591,42,-0.5,0,0,0
cluster,1000,10,0.05,591,42,0.5,0,0,0
cluster,1000,10,0.05,591,42,1.5,484,508,508
cluster,1000,10,0.05,591,42,1.0,21,36,36
cluster,1000,10,0.05,591,42,2,0,0,0
cluster,1000,10,0.05,591,44,-2.0,0,0,0
cluster,1000,10,0.05,591,44,-1.5,0,0,0
random,1000,10,0.05,591,43.973982,0,0,0,0
cluster,1000,10,0.05,591,44,-1.0,0,0,0
cluster,1000,10,0.05,591,44,-0.5,0,0,0
cluster,1000,10,0.05,591,44,0,0,0,0
cluster,1000,10,0.05,591,44,0.5,0,0,0
cluster,1000,10,0.05,591,44,1.0,19,36,36
cluster,1000,10,0.05,591,44,1.5,483,513,513
cluster,1000,10,0.05,591,44,2,0,0,0
cluster,1000,10,0.05,591,46,-2.0,0,0,0
cluster,1000,10,0.05,591,46,-1.5,0,0,0
random,1000,10,0.05,591,46.027925999999994,0,0,0,0
cluster,1000,10,0.05,591,46,-1.0,0,0,0
cluster,1000,10,0.05,591,46,-0.5,0,0,0
cluster,1000,10,0.05,591,46,0,0,0,0
cluster,1000,10,0.05,591,46,0.5,0,0,0
cluster,1000,10,0.05,591,46,1.0,21,35,35
cluster,1000,10,0.05,591,46,1.5,497,517,517
cluster,1000,10,0.05,591,46,2,0,0,0
cluster,1000,10,0.05,591,48,-2.0,0,0,0
random,1000,10,0.05,591,48.057894000000005,0,0,0,0
cluster,1000,10,0.05,591,48,-1.5,0,0,0
cluster,1000,10,0.05,591,48,-1.0,0,0,0
cluster,1000,10,0.05,591,48,-0.5,0,0,0
cluster,1000,10,0.05,591,48,0,0,0,0
cluster,1000,10,0.05,591,48,0.5,0,0,0
cluster,1000,10,0.05,591,48,1.5,492,517,517
cluster,1000,10,0.05,591,48,1.0,21,34,34
cluster,1000,10,0.05,591,48,2,0,0,0
cluster,1000,10,0.05,591,50,-2.0,0,0,0
cluster,1000,10,0.05,591,50,-1.5,0,0,0
random,1000,10,0.05,591,49.985963999999996,0,0,0,0
cluster,1000,10,0.05,591,50,-1.0,0,0,0
cluster,1000,10,0.05,591,50,-0.5,0,0,0
cluster,1000,10,0.05,591,50,0,0,0,0
cluster,1000,10,0.05,591,50,0.5,0,0,0
scale,1000,10,0.05,591,1.998,0,27,763,881
cluster,1000,10,0.05,591,50,1.5,492,521,521
scale,1000,10,0.05,591,3.9940019999999996,0,0,0,0
cluster,1000,10,0.05,591,50,1.0,15,28,28
cluster,1000,10,0.05,591,50,2,0,0,0
scale,1000,10,0.05,591,5.988006,0,0,0,0
scale,1000,10,0.05,591,7.980012,0,0,0,0
scale,1000,10,0.05,591,9.97002,0,0,0,0
scale,1000,10,0.05,591,11.958029999999999,0,0,0,0
scale,1000,10,0.05,591,13.944042,0,0,0,0
scale,1000,10,0.05,591,15.928056,0,0,0,0
scale,1000,10,0.05,591,17.910072,0,0,0,0
scale,1000,10,0.05,591,19.89009,0,0,0,0
random,1000,10,0.05,8412,1.9620360000000001,0,241,496,515
cluster,1000,10,0.05,8412,2,-2.0,196,196,196
scale,1000,10,0.05,591,21.86811,0,0,0,0
cluster,1000,10,0.05,8412,2,-1.5,186,359,390
cluster,1000,10,0.05,8412,2,-1.0,151,437,480
scale,1000,10,0.05,591,23.844132000000002,0,0,0,0
cluster,1000,10,0.05,8412,2,-0.5,177,447,489
cluster,1000,10,0.05,8412,2,0,225,478,499
cluster,1000,10,0.05,8412,2,1.0,330,557,562
cluster,1000,10,0.05,8412,2,0.5,280,506,519
cluster,1000,10,0.05,8412,2,2,0,947,949
cluster,1000,10,0.05,8412,2,1.5,570,663,663
cluster,1000,10,0.05,8412,4,-1.0,1,7,7
cluster,1000,10,0.05,8412,4,-2.0,0,0,0
cluster,1000,10,0.05,8412,4,0,27,110,110
cluster,1000,10,0.05,8412,4,-0.5,4,30,30
random,1000,10,0.05,8412,3.97602,0,25,117,117
cluster,1000,10,0.05,8412,4,-1.5,0,0,0
cluster,1000,10,0.05,8412,4,1.0,206,323,324
cluster,1000,10,0.05,8412,4,0.5,90,220,220
cluster,1000,10,0.05,8412,4,1.5,535,591,591
cluster,1000,10,0.05,8412,4,2,0,0,0
cluster,1000,10,0.05,8412,6,-2.0,0,0,0
cluster,1000,10,0.05,8412,6,-1.5,0,0,0
cluster,1000,10,0.05,8412,6,-1.0,0,0,0
cluster,1000,10,0.05,8412,6,-0.5,0,4,4
cluster,1000,10,0.05,8412,6,0,4,21,21
random,1000,10,0.05,8412,6.07392,0,2,11,11
cluster,1000,10,0.05,8412,6,0.5,29,88,88
cluster,1000,10,0.05,8412,6,1.5,521,561,561
cluster,1000,10,0.05,8412,6,1.0,141,222,222
cluster,1000,10,0.05,8412,6,2,0,0,0
cluster,1000,10,0.05,8412,8,-2.0,0,0,0
cluster,1000,10,0.05,8412,8,-1.5,0,0,0
cluster,1000,10,0.05,8412,8,-0.5,0,0,0
cluster,1000,10,0.05,8412,8,-1.0,0,0,0
random,1000,10,0.05,8412,8.103888,0,1,2,2
cluster,1000,10,0.05,8412,8,0,1,3,3
cluster,1000,10,0.05,8412,8,0.5,10,43,43
cluster,1000,10,0.05,8412,8,1.0,104,179,180
cluster,1000,10,0.05,8412,8,1.5,500,546,546
cluster,1000,10,0.05,8412,8,2,0,0,0
cluster,1000,10,0.05,8412,10,-2.0,0,0,0
cluster,1000,10,0.05,8412,10,-1.5,0,0,0
cluster,1000,10,0.05,8412,10,-1.0,0,0,0
random,1000,10,0.05,8412,10.043946,0,0,0,0
cluster,1000,10,0.05,8412,10,-0.5,0,0,0
cluster,1000,10,0.05,8412,10,0,0,0,0
cluster,1000,10,0.05,8412,10,0.5,4,16,16
cluster,1000,10,0.05,8412,10,1.0,86,154,154
cluster,1000,10,0.05,8412,10,1.5,501,538,538
cluster,1000,10,0.05,8412,10,2,0,0,0
cluster,1000,10,0.05,8412,12,-2.0,0,0,0
cluster,1000,10,0.05,8412,12,-1.5,0,0,0
cluster,1000,10,0.05,8412,12,-1.0,0,0,0
random,1000,10,0.05,8412,12.081906,0,0,0,0
cluster,1000,10,0.05,8412,12,-0.5,0,0,0
cluster,1000,10,0.05,8412,12,0,0,0,0
cluster,1000,10,0.05,8412,12,0.5,0,5,5
cluster,1000,10,0.05,8412,12,1.5,490,528,528
cluster,1000,10,0.05,8412,12,1.0,64,119,119
cluster,1000,10,0.05,8412,12,2,0,0,0
cluster,1000,10,0.05,8412,14,-2.0,0,0,0
cluster,1000,10,0.05,8412,14,-1.5,0,0,0
cluster,1000,10,0.05,8412,14,-1.0,0,0,0
cluster,1000,10,0.05,8412,14,-0.5,0,0,0
random,1000,10,0.05,8412,14.167818,0,0,0,0
cluster,1000,10,0.05,8412,14,0,0,0,0
cluster,1000,10,0.05,8412,14,0.5,0,2,2
cluster,1000,10,0.05,8412,14,1.5,494,523,523
cluster,1000,10,0.05,8412,14,1.0,58,101,101
cluster,1000,10,0.05,8412,14,2,0,0,0
cluster,1000,10,0.05,8412,16,-2.0,0,0,0
cluster,1000,10,0.05,8412,16,-1.5,0,0,0
cluster,1000,10,0.05,8412,16,-0.5,0,0,0
random,1000,10,0.05,8412,16.225758,0,0,0,0
cluster,1000,10,0.05,8412,16,-1.0,0,0,0
cluster,1000,10,0.05,8412,16,0,0,0,0
cluster,1000,10,0.05,8412,16,0.5,0,2,2
cluster,1000,10,0.05,8412,16,1.5,486,523,523
cluster,1000,10,0.05,8412,16,1.0,51,93,93
cluster,1000,10,0.05,8412,16,2,0,0,0
cluster,1000,10,0.05,8412,18,-2.0,0,0,0
cluster,1000,10,0.05,8412,18,-1.5,0,0,0
random,1000,10,0.05,8412,18.361620000000002,0,0,0,0
cluster,1000,10,0.05,8412,18,-1.0,0,0,0
cluster,1000,10,0.05,8412,18,-0.5,0,0,0
cluster,1000,10,0.05,8412,18,0,0,0,0
cluster,1000,10,0.05,8412,18,0.5,0,1,1
cluster,1000,10,0.05,8412,18,1.0,48,79,79
cluster,1000,10,0.05,8412,18,1.5,490,521,521
cluster,1000,10,0.05,8412,18,2,0,0,0
cluster,1000,10,0.05,8412,20,-2.0,0,0,0
cluster,1000,10,0.05,8412,20,-1.5,0,0,0
cluster,1000,10,0.05,8412,20,-1.0,0,0,0
random,1000,10,0.05,8412,20.257722,0,0,0,0
cluster,1000,10,0.05,8412,20,-0.5,0,0,0
cluster,1000,10,0.05,8412,20,0,0,0,0
cluster,1000,10,0.05,8412,20,0.5,0,0,0
cluster,1000,10,0.05,8412,20,1.0,47,71,71
cluster,1000,10,0.05,8412,20,1.5,483,521,521
cluster,1000,10,0.05,8412,20,2,0,0,0
cluster,1000,10,0.05,8412,22,-2.0,0,0,0
cluster,1000,10,0.05,8412,22,-1.5,0,0,0
cluster,1000,10,0.05,8412,22,-1.0,0,0,0
random,1000,10,0.05,8412,22.251725999999998,0,0,0,0
cluster,1000,10,0.05,8412,22,-0.5,0,0,0
cluster,1000,10,0.05,8412,22,0,0,0,0
cluster,1000,10,0.05,8412,22,0.5,0,0,0
cluster,1000,10,0.05,8412,22,1.5,488,519,519
cluster,1000,10,0.05,8412,22,1.0,40,66,66
cluster,1000,10,0.05,8412,22,2,950,950,950
cluster,1000,10,0.05,8412,24,-2.0,0,0,0
cluster,1000,10,0.05,8412,24,-1.5,0,0,0
random,1000,10,0.05,8412,24.279695999999998,0,0,0,0
cluster,1000,10,0.05,8412,24,-1.0,0,0,0
cluster,1000,10,0.05,8412,24,-0.5,0,0,0
cluster,1000,10,0.05,8412,24,0,0,0,0
cluster,1000,10,0.05,8412,24,0.5,0,0,0
cluster,1000,10,0.05,8412,24,1.0,37,59,59
cluster,1000,10,0.05,8412,24,1.5,484,518,518
cluster,1000,10,0.05,8412,24,2,950,950,950
cluster,1000,10,0.05,8412,26,-2.0,0,0,0
cluster,1000,10,0.05,8412,26,-1.5,0,0,0
random,1000,10,0.05,8412,26.28369,0,0,0,0
cluster,1000,10,0.05,8412,26,-1.0,0,0,0
cluster,1000,10,0.05,8412,26,-0.5,0,0,0
cluster,1000,10,0.05,8412,26,0,0,0,0
cluster,1000,10,0.05,8412,26,0.5,0,0,0
cluster,1000,10,0.05,8412,26,1.5,486,518,518
cluster,1000,10,0.05,8412,26,1.0,33,54,54
cluster,1000,10,0.05,8412,26,2,0,0,0
cluster,1000,10,0.05,8412,28,-2.0,0,0,0
cluster,1000,10,0.05,8412,28,-1.5,0,0,0
random,1000,10,0.05,8412,28.30167,0,0,0,0
cluster,1000,10,0.05,8412,28,-0.5,0,0,0
cluster,1000,10,0.05,8412,28,-1.0,0,0,0
cluster,1000,10,0.05,8412,28,0,0,0,0
cluster,1000,10,0.05,8412,28,0.5,0,0,0
cluster,1000,10,0.05,8412,28,1.0,34,52,52
cluster,1000,10,0.05,8412,28,1.5,482,515,515
cluster,1000,10,0.05,8412,28,2,0,0,0
cluster,1000,10,0.05,8412,30,-2.0,0,0,0
cluster,1000,10,0.05,8412,30,-1.5,0,0,0
cluster,1000,10,0.05,8412,30,-1.0,0,0,0
random,1000,10,0.05,8412,30.177792,0,0,0,0
cluster,1000,10,0.05,8412,30,-0.5,0,0,0
cluster,1000,10,0.05,8412,30,0,0,0,0
cluster,1000,10,0.05,8412,30,0.5,0,0,0
cluster,1000,10,0.05,8412,30,1.0,33,47,47
cluster,1000,10,0.05,8412,30,2,950,950,950
cluster,1000,10,0.05,8412,30,1.5,488,514,514
cluster,1000,10,0.05,8412,32,-2.0,0,0,0
random,1000,10,0.05,8412,32.175792,0,0,0,0
cluster,1000,10,0.05,8412,32,-1.0,0,0,0
cluster,1000,10,0.05,8412,32,-1.5,0,0,0
cluster,1000,10,0.05,8412,32,0,0,0,0
cluster,1000,10,0.05,8412,32,-0.5,0,0,0
cluster,1000,10,0.05,8412,32,0.5,0,0,0
cluster,1000,10,0.05,8412,32,1.0,29,44,44
cluster,1000,10,0.05,8412,32,2,0,0,0
cluster,1000,10,0.05,8412,32,1.5,489,520,520
random,1000,10,0.05,8412,34.139826000000006,0,0,0,0
cluster,1000,10,0.05,8412,34,-2.0,0,0,0
cluster,1000,10,0.05,8412,34,-1.5,0,0,0
cluster,1000,10,0.05,8412,34,-1.0,0,0,0
cluster,1000,10,0.05,8412,34,1.5,493,519,519
cluster,1000,10,0.05,8412,34,1.0,29,41,41
cluster,1000,10,0.05,8412,34,-0.5,0,0,0
cluster,1000,10,0.05,8412,34,0.5,1,1,1
cluster,1000,10,0.05,8412,34,0,0,0,0
cluster,1000,10,0.05,8412,34,2,0,0,0
random,1000,10,0.05,8412,36.171791999999996,0,0,0,0
cluster,1000,10,0.05,8412,36,-1.5,0,0,0
cluster,1000,10,0.05,8412,36,-0.5,0,0,0
cluster,1000,10,0.05,8412,36,-1.0,0,0,0
cluster,1000,10,0.05,8412,36,-2.0,0,0,0
cluster,1000,10,0.05,8412,36,0,0,0,0
cluster,1000,10,0.05,8412,36,0.5,0,0,0
cluster,1000,10,0.05,8412,36,1.5,499,522,522
cluster,1000,10,0.05,8412,36,2,950,950,950
random,1000,10,0.05,8412,38.099862,0,0,0,0
cluster,1000,10,0.05,8412,36,1.0,33,42,42
cluster,1000,10,0.05,8412,38,-2.0,0,0,0
cluster,1000,10,0.05,8412,38,-1.5,0,0,0
cluster,1000,10,0.05,8412,38,0.5,0,0,0
cluster,1000,10,0.05,8412,38,0,0,0,0
cluster,1000,10,0.05,8412,38,-1.0,0,0,0
cluster,1000,10,0.05,8412,38,-0.5,0,0,0
cluster,1000,10,0.05,8412,38,1.0,27,37,37
cluster,1000,10,0.05,8412,38,1.5,481,516,516
random,1000,10,0.05,8412,40.113846,0,0,0,0
cluster,1000,10,0.05,8412,38,2,0,0,0
cluster,1000,10,0.05,8412,40,-2.0,0,0,0
cluster,1000,10,0.05,8412,40,-1.5,0,0,0
cluster,1000,10,0.05,8412,40,-1.0,0,0,0
cluster,1000,10,0.05,8412,40,0,0,0,0
cluster,1000,10,0.05,8412,40,0.5,0,0,0
cluster,1000,10,0.05,8412,40,-0.5,0,0,0
cluster,1000,10,0.05,8412,40,1.0,27,37,37
cluster,1000,10,0.05,8412,40,1.5,480,513,513
random,1000,10,0.05,8412,42.207750000000004,0,0,0,0
cluster,1000,10,0.05,8412,40,2,0,0,0
cluster,1000,10,0.05,8412,42,-1.5,0,0,0
cluster,1000,10,0.05,8412,42,-2.0,0,0,0
cluster,1000,10,0.05,8412,42,-0.5,0,0,0
cluster,1000,10,0.05,8412,42,0,0,0,0
cluster,1000,10,0.05,8412,42,0.5,0,0,0
cluster,1000,10,0.05,8412,42,-1.0,0,0,0
cluster,1000,10,0.05,8412,42,1.5,475,510,510
cluster,1000,10,0.05,8412,42,1.0,20,36,36
cluster,1000,10,0.05,8412,42,2,0,0,0
cluster,1000,10,0.05,8412,44,-2.0,0,0,0
random,1000,10,0.05,8412,44.187768,0,0,0,0
cluster,1000,10,0.05,8412,44,-1.5,0,0,0
cluster,1000,10,0.05,8412,44,-1.0,0,0,0
cluster,1000,10,0.05,8412,44,0,0,0,0
cluster,1000,10,0.05,8412,44,-0.5,0,0,0
cluster,1000,10,0.05,8412,44,1.0,19,35,35
cluster,1000,10,0.05,8412,44,1.5,490,518,518
random,1000,10,0.05,8412,46.18377,0,0,0,0
cluster,1000,10,0.05,8412,44,2,0,0,0
cluster,1000,10,0.05,8412,44,0.5,0,0,0
cluster,1000,10,0.05,8412,46,-2.0,0,0,0
cluster,1000,10,0.05,8412,46,-1.5,0,0,0
cluster,1000,10,0.05,8412,46,-0.5,0,0,0
cluster,1000,10,0.05,8412,46,-1.0,0,0,0
cluster,1000,10,0.05,8412,46,0,0,0,0
cluster,1000,10,0.05,8412,46,0.5,0,0,0
cluster,1000,10,0.05,8412,46,1.0,21,34,34
cluster,1000,10,0.05,8412,46,2,0,0,0
random,1000,10,0.05,8412,48.135816,0,0,0,0
cluster,1000,10,0.05,8412,48,-2.0,0,0,0
cluster,1000,10,0.05,8412,46,1.5,498,524,524
cluster,1000,10,0.05,8412,48,-1.0,0,0,0
cluster,1000,10,0.05,8412,48,-1.5,0,0,0
cluster,1000,10,0.05,8412,48,-0.5,0,0,0
cluster,1000,10,0.05,8412,48,0.5,0,0,0
cluster,1000,10,0.05,8412,48,0,0,0,0
cluster,1000,10,0.05,8412,48,2,950,950,950
cluster,1000,10,0.05,8412,48,1.0,17,27,27
random,1000,10,0.05,8412,50.105844,0,0,0,0
cluster,1000,10,0.05,8412,50,-2.0,0,0,0
cluster,1000,10,0.05,8412,48,1.5,478,509,509
cluster,1000,10,0.05,8412,50,-1.5,0,0,0
cluster,1000,10,0.05,8412,50,-0.5,0,0,0
cluster,1000,10,0.05,8412,50,1.0,19,30,30
cluster,1000,10,0.05,8412,50,0,0,0,0
cluster,1000,10,0.05,8412,50,0.5,0,0,0
